body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.004575,0.005375,-0.000250,0.003236,0.005665,-0.000043,0.009972,0.005270,-0.000348,0.015131,0.004381,-0.001360,0.006070,0.005689,-0.000485,0.002509,0.003737,-0.000294,0.004065,0.000362,-0.000415,0.004616,0.005240,-0.000246,0.001747,0.007701,-0.001405,0.001581,0.014404,0.001247,-0.000630,0.023375,0.002413,0.003009,0.007657,0.001178,-0.003224,0.007681,0.000603,-0.010201,0.007353,-0.001462
0.003925,0.007825,-0.000050,0.001848,0.008103,0.000132,0.009887,0.007489,-0.000249,0.015515,0.005830,-0.001379,0.005805,0.008134,-0.000273,0.001263,0.006075,-0.000048,0.001227,0.002265,0.000126,0.004048,0.007671,-0.000037,0.001830,0.010356,-0.001385,0.001743,0.016238,0.000944,0.000431,0.024506,0.002248,0.004341,0.010275,0.001400,-0.001539,0.009967,0.000991,-0.009505,0.008099,-0.001101
0.000000,0.002325,-0.000550,-0.001805,0.002626,-0.000332,0.004066,0.001539,-0.000645,0.007564,-0.000473,-0.001371,0.001485,0.002653,-0.000799,-0.002092,0.000389,-0.000585,-0.001332,-0.003407,-0.000568,0.000122,0.002177,-0.000537,-0.001082,0.004759,-0.001916,-0.000632,0.009853,0.000103,-0.002510,0.017999,0.001247,0.000605,0.004704,0.000846,-0.005719,0.005047,0.000141,-0.014563,0.003130,-0.002195
0.000400,0.000100,-0.001025,-0.000798,0.000400,-0.000791,0.002888,-0.001355,-0.001047,0.004761,-0.003660,-0.001471,0.001311,0.000419,-0.001278,-0.001389,-0.001965,-0.001079,-0.001246,-0.005321,-0.000981,0.000487,-0.000028,-0.001016,0.000663,0.002252,-0.002343,0.000539,0.005717,-0.000974,-0.001711,0.011907,-0.000321,0.001361,0.002228,0.000191,-0.005619,0.003191,-0.000816,-0.015428,0.001086,-0.003411
0.004900,0.002325,-0.001275,0.004335,0.002604,-0.001048,0.006899,0.000319,-0.001286,0.008441,-0.002075,-0.001655,0.005325,0.002615,-0.001510,0.002944,0.000265,-0.001323,0.001352,-0.002430,-0.000946,0.004938,0.002220,-0.001271,0.006209,0.004142,-0.002489,0.004650,0.005465,-0.001978,0.002378,0.008355,-0.002006,0.006224,0.004139,-0.000278,-0.001305,0.005456,-0.001470,-0.011690,0.003192,-0.004220
0.001175,0.006675,-0.001725,0.000321,0.006872,-0.001564,0.001684,0.004476,-0.001762,0.002556,0.001903,-0.002016,0.001838,0.006886,-0.001895,0.001201,0.004928,-0.001775,0.000442,0.002764,-0.001572,0.001233,0.006596,-0.001719,0.003235,0.007822,-0.002600,0.001259,0.008675,-0.002278,-0.000560,0.010437,-0.002415,0.003372,0.007816,-0.001162,-0.003039,0.008246,-0.001898,-0.011217,0.006309,-0.004014
-0.003025,0.009175,-0.001650,-0.004238,0.009265,-0.001580,-0.004308,0.006970,-0.001713,-0.003788,0.004561,-0.001897,-0.002233,0.009280,-0.001734,-0.001185,0.007750,-0.001680,-0.000209,0.005982,-0.001805,-0.002914,0.009134,-0.001638,-0.000172,0.009805,-0.002266,-0.001748,0.010987,-0.001808,-0.002631,0.012365,-0.001764,-0.000209,0.009804,-0.001417,-0.005511,0.008883,-0.001513,-0.011108,0.007180,-0.002861
0.000025,0.005900,-0.000350,-0.000758,0.005877,-0.000370,-0.002619,0.003674,-0.000417,-0.001421,0.002196,-0.000693,-0.000020,0.005881,-0.000343,0.001142,0.004474,-0.000297,0.003059,0.002952,-0.000592,0.000188,0.005924,-0.000331,0.004079,0.006692,-0.001119,0.003518,0.008061,-0.000577,0.004080,0.008282,-0.000358,0.002424,0.006742,-0.000001,-0.003449,0.004741,0.000286,-0.008487,0.002565,-0.000800
0.000625,0.000725,0.000250,0.000056,0.000706,0.000238,-0.002850,-0.001674,0.000223,-0.002086,-0.003093,0.000015,-0.000006,0.000704,0.000245,0.001734,-0.000753,0.000285,0.003567,-0.002213,0.000003,0.000859,0.000767,0.000277,0.005860,0.001323,-0.000490,0.005857,0.002786,0.000097,0.007954,0.001591,0.000462,0.003081,0.001408,0.000509,-0.002880,-0.001434,0.001130,-0.007965,-0.004349,0.000171
-0.001525,-0.003725,-0.000175,-0.002212,-0.003625,-0.000084,-0.004903,-0.006377,-0.000139,-0.005497,-0.008662,-0.000147,-0.002191,-0.003626,-0.000289,0.000297,-0.005278,-0.000251,0.001060,-0.006890,-0.000343,-0.001239,-0.003721,-0.000142,0.004278,-0.003578,-0.000719,0.004054,-0.002601,-0.000325,0.006968,-0.005190,-0.000013,0.001450,-0.003492,-0.000166,-0.004086,-0.006486,0.000559,-0.009809,-0.009996,-0.000480
