joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.096521,0.055705,-0.026462,0.099462,-0.078754,-0.019085,0.219019,-0.104601,0.126743,0.131967,0.155915,-0.282543,-0.466786,-0.144895,-0.151476,0.404588,-0.289570,-0.077274,0.066758,-0.256759,0.488603,-0.201172,-0.090154,0.046363,0.180046,0.220879,0.375677,-0.167036,0.066772
0.097562,0.056466,-0.026693,0.099215,-0.078777,-0.018947,0.218798,-0.104484,0.124961,0.131718,0.155822,-0.279155,-0.461244,-0.144996,-0.151494,0.403125,-0.288410,-0.077075,0.066648,-0.255323,0.483838,-0.207926,-0.097617,0.047886,0.180383,0.220763,0.377266,-0.169552,0.066319
0.098309,0.057091,-0.026967,0.098843,-0.078908,-0.018757,0.218537,-0.104209,0.123309,0.131253,0.155588,-0.274957,-0.455351,-0.144907,-0.151307,0.401407,-0.286507,-0.076811,0.066769,-0.253945,0.478859,-0.213644,-0.104423,0.049454,0.181815,0.220916,0.377872,-0.172500,0.065546
0.098997,0.057712,-0.027356,0.098518,-0.078949,-0.018583,0.218112,-0.103985,0.121717,0.130887,0.155277,-0.270496,-0.449420,-0.144929,-0.151169,0.399410,-0.284285,-0.076526,0.066877,-0.252545,0.473972,-0.218960,-0.110967,0.050944,0.183123,0.220909,0.378162,-0.175382,0.064738
0.099563,0.058328,-0.027977,0.098291,-0.078807,-0.018438,0.217357,-0.103863,0.120248,0.130722,0.154814,-0.265510,-0.443414,-0.145172,-0.151128,0.396795,-0.281360,-0.076195,0.066960,-0.251098,0.469270,-0.223469,-0.116990,0.052278,0.184182,0.220583,0.377822,-0.178132,0.063857
0.099959,0.058912,-0.028782,0.098073,-0.078761,-0.018333,0.216584,-0.103891,0.118855,0.130538,0.154347,-0.259811,-0.437274,-0.145459,-0.151206,0.393435,-0.277588,-0.075945,0.066994,-0.249175,0.464099,-0.227677,-0.122648,0.053461,0.185781,0.220737,0.377558,-0.181247,0.062856
0.100270,0.059479,-0.029679,0.097861,-0.078762,-0.018248,0.215803,-0.103995,0.117501,0.130343,0.153877,-0.253757,-0.431069,-0.145767,-0.151343,0.389575,-0.273263,-0.075736,0.067003,-0.247016,0.458694,-0.231734,-0.128124,0.054569,0.187651,0.221133,0.377331,-0.184544,0.061795
0.100545,0.059965,-0.030317,0.097756,-0.078862,-0.018292,0.214993,-0.104239,0.116394,0.130145,0.153677,-0.248281,-0.423825,-0.146229,-0.151868,0.384094,-0.267914,-0.075627,0.067067,-0.243996,0.452932,-0.234526,-0.132736,0.053385,0.192134,0.220934,0.376389,-0.187544,0.058503
0.100753,0.060393,-0.030884,0.097620,-0.078977,-0.018339,0.214249,-0.104489,0.115394,0.130028,0.153552,-0.243284,-0.416097,-0.146667,-0.152481,0.377814,-0.261961,-0.075549,0.067150,-0.240748,0.447028,-0.236873,-0.137203,0.051664,0.197685,0.221045,0.375285,-0.190306,0.054667
0.100828,0.060706,-0.031309,0.097421,-0.079121,-0.018394,0.213635,-0.104748,0.114606,0.130071,0.153578,-0.239248,-0.407398,-0.147059,-0.153268,0.370195,-0.255060,-0.075533,0.067272,-0.237044,0.440842,-0.238332,-0.141383,0.048867,0.205372,0.221775,0.373859,-0.192592,0.049740
0.100768,0.060872,-0.031867,0.097288,-0.079313,-0.018398,0.212815,-0.105138,0.113957,0.130220,0.153824,-0.236261,-0.398059,-0.147340,-0.154343,0.361721,-0.247725,-0.075474,0.067232,-0.233039,0.434572,-0.238561,-0.144993,0.044380,0.214829,0.222816,0.372393,-0.194137,0.043854
0.100642,0.060966,-0.032492,0.097189,-0.079530,-0.018377,0.211892,-0.105593,0.113379,0.130422,0.154181,-0.233800,-0.388401,-0.147567,-0.155562,0.352687,-0.240039,-0.075392,0.067110,-0.228882,0.428262,-0.238175,-0.148319,0.039048,0.225171,0.224013,0.370907,-0.195312,0.037488
0.100278,0.060803,-0.032569,0.097036,-0.079677,-0.018121,0.211259,-0.105713,0.112774,0.130730,0.154719,-0.233538,-0.378564,-0.148024,-0.156732,0.343547,-0.232696,-0.075213,0.066985,-0.224889,0.423045,-0.236672,-0.151273,0.035004,0.235017,0.225147,0.369436,-0.197266,0.032190
0.099981,0.060599,-0.032748,0.096887,-0.079793,-0.017794,0.210695,-0.105768,0.112111,0.131016,0.155230,-0.233342,-0.369294,-0.148444,-0.157750,0.334744,-0.225912,-0.075109,0.066853,-0.221217,0.418502,-0.234710,-0.153971,0.031908,0.243547,0.226348,0.368024,-0.199279,0.027953
0.099817,0.060312,-0.033134,0.096743,-0.079847,-0.017322,0.210264,-0.105690,0.111331,0.131256,0.155687,-0.233277,-0.361160,-0.148793,-0.158463,0.326868,-0.220495,-0.075155,0.066709,-0.218190,0.415309,-0.231829,-0.156160,0.030708,0.249444,0.227684,0.366729,-0.201408,0.025840
0.099666,0.060055,-0.033504,0.096582,-0.079988,-0.016817,0.209963,-0.105674,0.110550,0.131343,0.156083,-0.233102,-0.354840,-0.148914,-0.159081,0.320092,-0.216477,-0.075366,0.066782,-0.215996,0.412800,-0.229025,-0.157707,0.031288,0.253388,0.228663,0.365799,-0.204473,0.024898
0.099520,0.059813,-0.033865,0.096412,-0.080173,-0.016295,0.209726,-0.105689,0.109770,0.131355,0.156448,-0.232872,-0.349427,-0.148922,-0.159650,0.313912,-0.213203,-0.075659,0.066962,-0.214218,0.410634,-0.226259,-0.158934,0.032757,0.256357,0.229463,0.365052,-0.208007,0.024542
0.099557,0.059703,-0.034356,0.096343,-0.080304,-0.015812,0.209504,-0.105752,0.109080,0.131646,0.156886,-0.232333,-0.346914,-0.148961,-0.160230,0.309416,-0.212044,-0.076379,0.067092,-0.213381,0.409187,-0.224226,-0.159890,0.035995,0.256878,0.230005,0.364628,-0.212221,0.025654
0.099771,0.059722,-0.034818,0.096224,-0.080475,-0.015337,0.209342,-0.105764,0.108354,0.131865,0.157329,-0.231784,-0.344918,-0.148962,-0.160781,0.305358,-0.211428,-0.077076,0.067230,-0.212821,0.407904,-0.222619,-0.160875,0.039303,0.257417,0.230485,0.364502,-0.216775,0.026851
0.100339,0.059997,-0.035223,0.096005,-0.080723,-0.014881,0.209303,-0.105674,0.107554,0.131942,0.157779,-0.231217,-0.343955,-0.148885,-0.161277,0.302087,-0.211809,-0.077729,0.067384,-0.212817,0.406951,-0.221865,-0.161921,0.042751,0.257993,0.230841,0.364969,-0.222008,0.028217
0.101041,0.060308,-0.035426,0.095816,-0.081031,-0.014458,0.209252,-0.105688,0.106883,0.132070,0.158375,-0.230871,-0.343874,-0.148906,-0.161790,0.299308,-0.212878,-0.078207,0.067496,-0.212987,0.406065,-0.221775,-0.163222,0.045964,0.259400,0.231056,0.365585,-0.227484,0.029005
0.101809,0.060637,-0.035529,0.095641,-0.081369,-0.014052,0.209197,-0.105755,0.106276,0.132223,0.159043,-0.230636,-0.344235,-0.148976,-0.162311,0.296739,-0.214256,-0.078598,0.067586,-0.213243,0.405213,-0.222018,-0.164652,0.049058,0.261224,0.231202,0.366277,-0.233080,0.029502
0.102595,0.061341,-0.035451,0.095469,-0.081523,-0.013684,0.208763,-0.106121,0.105851,0.132737,0.159663,-0.230574,-0.344957,-0.149141,-0.162726,0.294704,-0.215948,-0.078629,0.067580,-0.214005,0.404919,-0.223286,-0.166712,0.050850,0.265756,0.231349,0.367252,-0.237695,0.029293
0.103454,0.062168,-0.035318,0.095362,-0.081674,-0.013304,0.208284,-0.106541,0.105462,0.133270,0.160274,-0.230595,-0.345721,-0.149377,-0.163115,0.292674,-0.217524,-0.078631,0.067587,-0.214781,0.404640,-0.224907,-0.168770,0.052249,0.271012,0.231348,0.368508,-0.242130,0.028845
0.104459,0.063244,-0.035076,0.095383,-0.081820,-0.012902,0.207714,-0.107069,0.105144,0.133838,0.160867,-0.230784,-0.346569,-0.149754,-0.163449,0.290734,-0.218950,-0.078574,0.067619,-0.215584,0.404392,-0.227235,-0.170824,0.052862,0.277717,0.231047,0.370326,-0.246205,0.027919
0.105475,0.064352,-0.034643,0.095522,-0.081945,-0.012544,0.206994,-0.107700,0.104789,0.134208,0.161403,-0.230488,-0.347055,-0.150231,-0.163681,0.288996,-0.220261,-0.078493,0.067668,-0.216287,0.404133,-0.229551,-0.173066,0.052642,0.284805,0.230622,0.371883,-0.249290,0.027068
0.106498,0.065475,-0.034116,0.095722,-0.082060,-0.012207,0.206198,-0.108382,0.104415,0.134478,0.161910,-0.229950,-0.347359,-0.150757,-0.163860,0.287479,-0.221635,-0.078400,0.067725,-0.216940,0.403870,-0.231860,-0.175402,0.052007,0.292083,0.230134,0.373310,-0.251880,0.026255
0.107615,0.066709,-0.033615,0.095837,-0.082055,-0.011974,0.205600,-0.108936,0.103997,0.134698,0.162468,-0.229048,-0.347754,-0.151315,-0.164430,0.286265,-0.223060,-0.078269,0.067870,-0.217013,0.403712,-0.234388,-0.177897,0.051327,0.298894,0.229407,0.374200,-0.253488,0.025835
0.108835,0.067987,-0.033103,0.095942,-0.082094,-0.011805,0.205096,-0.109584,0.103582,0.134827,0.163010,-0.228042,-0.348276,-0.151874,-0.164979,0.285425,-0.224655,-0.078237,0.068009,-0.217046,0.403627,-0.237064,-0.180280,0.051102,0.305016,0.228562,0.374966,-0.254881,0.025634
0.110260,0.069352,-0.032570,0.096029,-0.082219,-0.011763,0.204778,-0.110420,0.103172,0.134776,0.163520,-0.226829,-0.349053,-0.152434,-0.165488,0.285069,-0.226329,-0.078400,0.068135,-0.216997,0.403689,-0.240037,-0.182441,0.051789,0.309762,0.227481,0.375480,-0.255845,0.025874
0.111636,0.070680,-0.032073,0.096030,-0.082386,-0.011777,0.204510,-0.111266,0.102795,0.134586,0.163928,-0.225662,-0.349569,-0.152812,-0.166159,0.284876,-0.228073,-0.078582,0.068224,-0.217011,0.403769,-0.242763,-0.184554,0.053402,0.312864,0.225810,0.376041,-0.256350,0.025941
0.112987,0.071988,-0.031595,0.095988,-0.082574,-0.011818,0.204268,-0.112117,0.102435,0.134327,0.164286,-0.224519,-0.349956,-0.153100,-0.166911,0.284904,-0.229992,-0.078773,0.068294,-0.217057,0.403858,-0.245367,-0.186642,0.055479,0.315145,0.223843,0.376624,-0.256626,0.025921
0.113972,0.073257,-0.031224,0.096069,-0.082740,-0.011891,0.203845,-0.113191,0.102061,0.134182,0.164711,-0.223512,-0.350694,-0.153146,-0.167568,0.285318,-0.231726,-0.078904,0.068263,-0.216851,0.403600,-0.247708,-0.188475,0.057768,0.316685,0.221885,0.377014,-0.256151,0.025519
0.114794,0.074500,-0.030888,0.096163,-0.082848,-0.011953,0.203374,-0.114257,0.101640,0.134079,0.164959,-0.222649,-0.351306,-0.153149,-0.168127,0.285907,-0.233551,-0.079002,0.068258,-0.216560,0.403231,-0.249804,-0.190309,0.059845,0.318239,0.219834,0.377493,-0.255792,0.025113
0.115290,0.075692,-0.030622,0.096281,-0.082840,-0.011992,0.202810,-0.115303,0.101124,0.134056,0.164854,-0.222074,-0.351666,-0.153064,-0.168489,0.286587,-0.235300,-0.079033,0.068306,-0.216101,0.402639,-0.251413,-0.192144,0.061499,0.319821,0.217595,0.378152,-0.255664,0.024701
0.115650,0.076776,-0.030226,0.096455,-0.082813,-0.012004,0.202208,-0.116244,0.100586,0.134056,0.164574,-0.221518,-0.351979,-0.152899,-0.168571,0.287606,-0.237033,-0.078990,0.068411,-0.215429,0.402029,-0.252599,-0.194076,0.062570,0.321607,0.215469,0.378444,-0.255459,0.024752
0.115940,0.077806,-0.029765,0.096656,-0.082777,-0.012004,0.201589,-0.117133,0.100038,0.134065,0.164207,-0.220970,-0.352268,-0.152692,-0.168512,0.288813,-0.238777,-0.078910,0.068544,-0.214650,0.401409,-0.253575,-0.196056,0.063350,0.323494,0.213398,0.378552,-0.255216,0.025034
0.116139,0.078868,-0.029150,0.096786,-0.082593,-0.012039,0.200921,-0.117712,0.099615,0.134125,0.163069,-0.220354,-0.352947,-0.152554,-0.167906,0.290325,-0.240519,-0.078805,0.068906,-0.213248,0.400161,-0.254392,-0.198937,0.062457,0.325320,0.210355,0.378313,-0.254986,0.025365
0.116228,0.079851,-0.028580,0.096867,-0.082371,-0.012149,0.200190,-0.118132,0.099181,0.134236,0.161886,-0.219573,-0.353690,-0.152305,-0.167306,0.291967,-0.242047,-0.078717,0.069262,-0.211560,0.398887,-0.255286,-0.202038,0.060904,0.327188,0.206981,0.377875,-0.254825,0.026011
0.116098,0.080677,-0.028097,0.096854,-0.082072,-0.012410,0.199333,-0.118232,0.098727,0.134454,0.160613,-0.218464,-0.354562,-0.151833,-0.166719,0.293830,-0.243114,-0.078661,0.069606,-0.209300,0.397558,-0.256336,-0.205578,0.058032,0.329141,0.202946,0.377040,-0.254801,0.027289
0.115846,0.081363,-0.027869,0.096948,-0.081793,-0.012722,0.198874,-0.118222,0.098532,0.134733,0.159675,-0.217600,-0.355900,-0.151001,-0.166499,0.295488,-0.243401,-0.078599,0.069953,-0.206357,0.396130,-0.257824,-0.209506,0.054173,0.331492,0.199025,0.376480,-0.254681,0.028729
0.115533,0.081979,-0.027767,0.097094,-0.081524,-0.013062,0.198615,-0.118157,0.098466,0.135044,0.158904,-0.216858,-0.357470,-0.149990,-0.166461,0.297040,-0.243298,-0.078533,0.070300,-0.203071,0.394653,-0.259531,-0.213628,0.049820,0.334042,0.195161,0.376059,-0.254513,0.030251
0.115421,0.082621,-0.027388,0.097476,-0.081160,-0.013601,0.199575,-0.117660,0.098579,0.135944,0.158354,-0.215329,-0.358251,-0.149288,-0.166909,0.298512,-0.241950,-0.078385,0.071135,-0.199112,0.394366,-0.261563,-0.217129,0.046857,0.334653,0.192662,0.375879,-0.254870,0.032340
0.115327,0.083210,-0.027254,0.097834,-0.080806,-0.014187,0.200816,-0.117001,0.098639,0.136701,0.157921,-0.213453,-0.358959,-0.148458,-0.167491,0.299877,-0.240062,-0.078159,0.072036,-0.194971,0.394344,-0.263422,-0.220022,0.044691,0.334551,0.190641,0.375650,-0.254791,0.034543
0.115269,0.083696,-0.027613,0.098142,-0.080474,-0.014865,0.202618,-0.116019,0.098597,0.137172,0.157722,-0.210884,-0.359520,-0.147372,-0.168342,0.301025,-0.237094,-0.077776,0.073067,-0.190468,0.394851,-0.264934,-0.221698,0.044121,0.333023,0.189578,0.375323,-0.253841,0.036972
