joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.311950,-0.299000,0.001150,-0.043875,-0.030250,-0.036325,-0.047375,-0.006400,0.218675,-0.064625,-0.025400,-0.210504,-0.207659,0.152325,0.131200,0.152208,-0.122816,0.045025,0.006750,-0.163412,0.121172,0.002074,0.001470,0.000000,0.000000,-0.111859,-0.153319,-0.150687,0.157032
-0.328375,-0.314775,0.009025,-0.047100,-0.033650,-0.039075,-0.058200,-0.012825,0.240975,-0.062725,-0.014300,-0.241413,-0.231965,0.158025,0.133975,0.148476,-0.125392,0.051050,0.005900,-0.183968,0.125051,0.002474,0.001563,0.000000,0.000000,-0.102835,-0.152142,-0.161176,0.165250
-0.343300,-0.331600,0.021450,-0.047450,-0.036925,-0.041825,-0.062325,-0.021150,0.281450,-0.041525,0.021875,-0.283871,-0.264842,0.152425,0.118825,0.144048,-0.132245,0.057175,0.004425,-0.207294,0.124567,0.002933,0.001565,0.000000,0.000000,-0.093036,-0.152040,-0.160300,0.160315
-0.353100,-0.345050,0.029800,-0.047400,-0.043525,-0.045050,-0.064700,-0.028800,0.327125,-0.016675,0.072175,-0.328393,-0.302731,0.144625,0.091825,0.142740,-0.137219,0.062150,0.000450,-0.220416,0.120367,0.003213,0.001490,0.000000,0.000000,-0.086817,-0.153382,-0.150513,0.147815
-0.354200,-0.350800,0.025400,-0.049350,-0.057000,-0.049250,-0.070200,-0.033300,0.364925,-0.003800,0.125575,-0.365422,-0.342103,0.143600,0.059100,0.148455,-0.134050,0.064675,-0.007925,-0.210317,0.113071,0.003070,0.001352,0.000000,0.000000,-0.088597,-0.156521,-0.134302,0.133313
-0.358800,-0.378350,0.028650,-0.054725,-0.075350,-0.055500,-0.080625,-0.042825,0.423800,0.036325,0.229550,-0.425555,-0.398682,0.124725,0.005025,0.153514,-0.137135,0.069750,-0.020775,-0.188795,0.079605,0.002769,0.000721,0.000000,0.000000,-0.080876,-0.156139,-0.106162,0.105025
-0.364525,-0.413900,0.037950,-0.060875,-0.089375,-0.060700,-0.090800,-0.052625,0.474350,0.083600,0.332125,-0.480765,-0.445794,0.097475,-0.043400,0.152433,-0.142178,0.074850,-0.031650,-0.166428,0.036280,0.002489,-0.000076,0.000000,0.000000,-0.063921,-0.149195,-0.078697,0.075593
-0.389200,-0.477200,0.036275,-0.071375,-0.118900,-0.068775,-0.104675,-0.059025,0.541275,0.154650,0.505550,-0.551244,-0.516017,0.064150,-0.135575,0.163053,-0.143445,0.081225,-0.047025,-0.125326,-0.010530,0.001844,-0.000947,0.000000,0.000000,-0.052582,-0.144008,-0.032998,0.031813
-0.432225,-0.553975,0.027275,-0.082125,-0.153350,-0.077500,-0.120775,-0.066525,0.612125,0.249875,0.700000,-0.621684,-0.591903,0.024225,-0.237925,0.179678,-0.141250,0.089250,-0.060425,-0.082964,-0.046905,0.001152,-0.001608,0.000000,0.000000,-0.043955,-0.137558,0.012555,-0.009727
-0.492900,-0.629950,0.014650,-0.089075,-0.182175,-0.084675,-0.137600,-0.079625,0.674450,0.369675,0.865625,-0.676739,-0.655931,-0.022800,-0.316925,0.196708,-0.135970,0.099300,-0.065350,-0.056952,-0.058878,0.000736,-0.001776,0.000000,0.000000,-0.035043,-0.126748,0.039420,-0.032341
-0.590950,-0.721550,0.003975,-0.090550,-0.215200,-0.088225,-0.157675,-0.098675,0.753450,0.557200,1.042300,-0.751483,-0.740130,-0.100125,-0.392850,0.218318,-0.137791,0.111925,-0.065775,-0.044770,-0.057437,0.000504,-0.001725,0.000000,0.000000,-0.037876,-0.123353,0.054130,-0.046351
-0.677350,-0.782925,0.000600,-0.085825,-0.235925,-0.086375,-0.171000,-0.114150,0.809600,0.718650,1.141700,-0.809486,-0.803302,-0.169100,-0.427775,0.231913,-0.143775,0.120800,-0.061425,-0.051189,-0.044882,0.000556,-0.001502,0.000000,0.000000,-0.050400,-0.128308,0.049187,-0.044908
-0.788125,-0.839425,-0.008350,-0.078200,-0.243650,-0.074100,-0.186825,-0.130650,0.884925,0.891325,1.209800,-0.896156,-0.903627,-0.228525,-0.442725,0.254951,-0.155499,0.121125,-0.048600,-0.059597,-0.011737,0.000629,-0.000827,0.000000,0.000000,-0.065111,-0.117225,0.036835,-0.040861
-0.893225,-0.893450,-0.013725,-0.068550,-0.241425,-0.057650,-0.200875,-0.139350,0.952800,1.027250,1.246075,-0.980908,-1.000326,-0.265650,-0.440250,0.275479,-0.171411,0.117850,-0.034250,-0.078265,0.029445,0.000881,0.000003,0.000000,0.000000,-0.080721,-0.104372,0.011642,-0.026679
-0.962575,-0.947375,-0.006350,-0.057750,-0.232300,-0.043250,-0.208800,-0.131350,0.986550,1.078300,1.249950,-1.033148,-1.052394,-0.267775,-0.422950,0.281346,-0.190270,0.115900,-0.025200,-0.115277,0.065986,0.001467,0.000687,0.000000,0.000000,-0.096022,-0.104454,-0.031638,0.005267
-1.051150,-1.029450,-0.005075,-0.047150,-0.224825,-0.026850,-0.201600,-0.116050,1.022550,1.119700,1.255700,-1.105978,-1.130367,-0.263400,-0.402750,0.298753,-0.212920,0.107275,-0.016200,-0.157048,0.117190,0.002066,0.001608,0.000000,0.000000,-0.128347,-0.115101,-0.087556,0.049567
-1.114675,-1.098625,-0.010500,-0.042050,-0.222800,-0.016650,-0.182900,-0.101150,1.042800,1.130750,1.260475,-1.161037,-1.193720,-0.254675,-0.389750,0.320380,-0.228508,0.096300,-0.011725,-0.179293,0.154133,0.002301,0.002229,0.000000,0.000000,-0.167821,-0.136137,-0.129840,0.085424
-1.192750,-1.197325,0.000850,-0.030250,-0.218325,-0.014800,-0.151425,-0.052875,1.042125,1.150275,1.269900,-1.224850,-1.247927,-0.251875,-0.371525,0.335827,-0.256857,0.082550,-0.005775,-0.213433,0.163490,0.002722,0.002175,0.000000,0.000000,-0.218210,-0.193022,-0.152173,0.101711
-1.265925,-1.302650,0.015000,-0.019425,-0.212200,-0.020575,-0.111950,0.008500,1.029200,1.167575,1.280400,-1.283540,-1.291744,-0.255325,-0.347650,0.351916,-0.286510,0.073650,-0.000025,-0.227249,0.139084,0.002729,0.001368,0.000000,0.000000,-0.283462,-0.276983,-0.147776,0.094370
-1.314725,-1.391800,0.017950,-0.017250,-0.205350,-0.033225,-0.069225,0.062700,1.012725,1.171800,1.288350,-1.322765,-1.323751,-0.265250,-0.317600,0.375836,-0.305647,0.077325,0.003925,-0.188276,0.074405,0.001716,-0.000268,0.000000,0.000000,-0.367921,-0.379016,-0.110207,0.059342
