body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
-0.082647,-0.007830,0.460265,-0.129272,0.113059,0.385538,0.153243,0.186465,0.293169,-0.023399,0.136090,0.038172,-0.120182,-0.119226,0.370874,0.173216,-0.169291,0.299055,-0.006559,-0.149106,0.041704,-0.047991,-0.007057,0.501744,0.193091,0.142701,0.542377,0.298039,0.172600,0.392948,0.412925,0.192628,0.253943,0.204139,-0.127492,0.565371,0.302407,-0.134248,0.408735,0.411873,-0.131209,0.265269
-0.081550,-0.007721,0.461655,-0.128349,0.113229,0.387128,0.153771,0.186312,0.293304,-0.023070,0.135977,0.038434,-0.119701,-0.119075,0.372494,0.173381,-0.169247,0.299471,-0.006266,-0.149105,0.042006,-0.046684,-0.006842,0.502942,0.194679,0.143185,0.541015,0.299365,0.172608,0.391307,0.414099,0.192305,0.252161,0.205751,-0.126790,0.566296,0.303152,-0.133999,0.409140,0.412062,-0.131606,0.265358
-0.080601,-0.007642,0.463437,-0.127595,0.113355,0.389079,0.154057,0.186080,0.293583,-0.022806,0.135827,0.038699,-0.119391,-0.118970,0.374517,0.173302,-0.169221,0.300003,-0.006056,-0.149155,0.042305,-0.045518,-0.006655,0.504523,0.196118,0.143630,0.539962,0.300473,0.172552,0.389926,0.414977,0.191895,0.250565,0.207250,-0.126110,0.567499,0.303726,-0.133797,0.409796,0.412007,-0.132075,0.265636
-0.079561,-0.007423,0.466321,-0.126647,0.113624,0.391959,0.154331,0.185596,0.293938,-0.022340,0.135582,0.038842,-0.119107,-0.118737,0.377603,0.172944,-0.169006,0.300632,-0.005669,-0.149117,0.042360,-0.044270,-0.006356,0.507212,0.197683,0.144010,0.540257,0.301730,0.172211,0.389870,0.415966,0.190975,0.250202,0.208731,-0.125510,0.569814,0.304306,-0.133876,0.411598,0.411933,-0.133015,0.267011
-0.078657,-0.007103,0.469491,-0.125833,0.113987,0.395096,0.154405,0.185171,0.294414,-0.021914,0.135423,0.038985,-0.118978,-0.118409,0.380981,0.172360,-0.168708,0.301377,-0.005344,-0.149026,0.042414,-0.043157,-0.005959,0.510186,0.199115,0.144439,0.540841,0.302795,0.171895,0.390064,0.416692,0.190057,0.250023,0.210068,-0.124855,0.572362,0.304698,-0.133921,0.413618,0.411610,-0.133939,0.268552
-0.078028,-0.006581,0.473234,-0.125288,0.114539,0.398747,0.154099,0.184859,0.295130,-0.021548,0.135438,0.039125,-0.119160,-0.117896,0.384938,0.171333,-0.168250,0.302349,-0.005133,-0.148834,0.042462,-0.042317,-0.005368,0.513729,0.200296,0.144975,0.542021,0.303501,0.171641,0.390777,0.416928,0.189149,0.250239,0.211104,-0.124098,0.575394,0.304715,-0.133909,0.416092,0.410805,-0.134834,0.270455
-0.077499,-0.006002,0.477379,-0.124844,0.115134,0.402758,0.153589,0.184515,0.295983,-0.021231,0.135466,0.039278,-0.119491,-0.117341,0.389314,0.170056,-0.167563,0.303396,-0.004979,-0.148530,0.042443,-0.041569,-0.004725,0.517666,0.201439,0.145442,0.543568,0.304141,0.171287,0.391839,0.417063,0.188091,0.250775,0.212015,-0.123406,0.578737,0.304612,-0.134004,0.418893,0.409863,-0.135852,0.272678
-0.077021,-0.005393,0.481723,-0.124452,0.115753,0.406948,0.152952,0.184152,0.296912,-0.020959,0.135497,0.039447,-0.119899,-0.116760,0.393899,0.168625,-0.166762,0.304486,-0.004879,-0.148152,0.042403,-0.040868,-0.004057,0.521796,0.202554,0.145869,0.545292,0.304734,0.170878,0.393072,0.417128,0.186951,0.251468,0.212864,-0.122746,0.582227,0.304441,-0.134150,0.421853,0.408841,-0.136931,0.275059
-0.076917,-0.004443,0.486447,-0.124346,0.116702,0.411398,0.151973,0.183930,0.297958,-0.020655,0.135778,0.039463,-0.120680,-0.115854,0.398846,0.166683,-0.165802,0.305750,-0.004818,-0.147648,0.042228,-0.040572,-0.003075,0.526337,0.203298,0.146440,0.547876,0.305036,0.170535,0.395213,0.416953,0.185761,0.253100,0.213178,-0.121989,0.586228,0.303894,-0.134281,0.425430,0.407553,-0.138023,0.278132
-0.076960,-0.003458,0.491192,-0.124377,0.117679,0.415851,0.150819,0.183744,0.299048,-0.020506,0.136049,0.039528,-0.121604,-0.114916,0.403816,0.164544,-0.164792,0.307019,-0.004899,-0.147135,0.042041,-0.040429,-0.002067,0.530904,0.203903,0.146978,0.550552,0.305202,0.170165,0.397456,0.416640,0.184540,0.254840,0.213319,-0.121274,0.590207,0.303209,-0.134449,0.429017,0.406146,-0.139135,0.281233
-0.077297,-0.002406,0.495979,-0.124680,0.118712,0.420311,0.149366,0.183630,0.300205,-0.020634,0.136309,0.039665,-0.122811,-0.113919,0.408825,0.162059,-0.163682,0.308280,-0.005226,-0.146623,0.041797,-0.040593,-0.001007,0.535525,0.204247,0.147454,0.553417,0.305121,0.169747,0.399908,0.416084,0.183261,0.256801,0.213109,-0.120648,0.594154,0.302257,-0.134699,0.432625,0.404523,-0.140290,0.284390
-0.077585,-0.001548,0.500778,-0.124911,0.119519,0.424706,0.147957,0.183368,0.301385,-0.020582,0.136359,0.039758,-0.123908,-0.113146,0.413844,0.159645,-0.162858,0.309625,-0.005370,-0.146436,0.041595,-0.040734,-0.000141,0.540184,0.204579,0.147728,0.556655,0.305153,0.169114,0.402821,0.415766,0.181717,0.259333,0.212866,-0.120245,0.598315,0.301452,-0.135202,0.436560,0.403213,-0.141681,0.288003
-0.077848,-0.000787,0.505582,-0.125106,0.120213,0.429069,0.146552,0.183027,0.302583,-0.020455,0.136298,0.039845,-0.124951,-0.112484,0.418870,0.157239,-0.162182,0.311016,-0.005443,-0.146406,0.041433,-0.040863,0.000628,0.544860,0.204906,0.147899,0.560080,0.305239,0.168371,0.405965,0.415561,0.180040,0.262153,0.212605,-0.119953,0.602584,0.300721,-0.135833,0.440660,0.402055,-0.143188,0.291846
-0.078506,0.000147,0.510000,-0.125650,0.121045,0.432998,0.144933,0.182898,0.303764,-0.020525,0.136421,0.039925,-0.126328,-0.111681,0.423529,0.154563,-0.161266,0.312288,-0.005735,-0.146286,0.041147,-0.041413,0.001571,0.549176,0.204823,0.148202,0.563317,0.305033,0.167749,0.409002,0.415171,0.178434,0.264956,0.211893,-0.119545,0.606524,0.299713,-0.136384,0.444536,0.400769,-0.144595,0.295570
-0.079207,0.001031,0.514258,-0.126222,0.121818,0.436752,0.143310,0.182740,0.304903,-0.020617,0.136520,0.039991,-0.127710,-0.110932,0.428023,0.151894,-0.160444,0.313560,-0.006038,-0.146232,0.040910,-0.042021,0.002464,0.553346,0.204662,0.148475,0.566489,0.304798,0.167102,0.412013,0.414802,0.176805,0.267786,0.211126,-0.119171,0.610343,0.298710,-0.136964,0.448329,0.399547,-0.146025,0.299264
-0.079992,0.001812,0.518192,-0.126843,0.122475,0.440151,0.141715,0.182532,0.305941,-0.020721,0.136582,0.039997,-0.129097,-0.110295,0.432178,0.149301,-0.159800,0.314814,-0.006317,-0.146331,0.040724,-0.042741,0.003255,0.557219,0.204352,0.148690,0.569530,0.304515,0.166407,0.414964,0.414497,0.175130,0.270658,0.210251,-0.118868,0.613913,0.297724,-0.137609,0.451946,0.398470,-0.147503,0.302883
-0.080841,0.002528,0.521801,-0.127495,0.123052,0.443196,0.140190,0.182345,0.306918,-0.020777,0.136625,0.039981,-0.130461,-0.109733,0.435972,0.146794,-0.159162,0.315904,-0.006657,-0.146418,0.040493,-0.043555,0.003988,0.560796,0.203906,0.148882,0.572607,0.304290,0.165713,0.418085,0.414437,0.173476,0.273856,0.209221,-0.118581,0.617545,0.296797,-0.138252,0.455743,0.397653,-0.148954,0.306827
-0.081721,0.003211,0.525248,-0.128161,0.123588,0.446066,0.138697,0.182165,0.307871,-0.020809,0.136657,0.039961,-0.131813,-0.109208,0.439586,0.144316,-0.158534,0.316915,-0.007037,-0.146490,0.040251,-0.044415,0.004692,0.564224,0.203392,0.149063,0.575703,0.304094,0.165021,0.421295,0.414498,0.171833,0.277223,0.208113,-0.118302,0.621209,0.295898,-0.138894,0.459636,0.396965,-0.150391,0.310940
-0.082574,0.003868,0.528090,-0.128757,0.124072,0.448322,0.137543,0.182040,0.308802,-0.020553,0.136761,0.039974,-0.133017,-0.108733,0.442592,0.142183,-0.158035,0.317843,-0.007209,-0.146669,0.040035,-0.045283,0.005374,0.567082,0.202800,0.149322,0.578504,0.303917,0.164427,0.424282,0.414686,0.170314,0.280465,0.207013,-0.117977,0.624377,0.295151,-0.139461,0.463112,0.396567,-0.151725,0.314741
-0.083465,0.004461,0.530705,-0.129395,0.124479,0.450340,0.136379,0.181911,0.309600,-0.020432,0.136815,0.039951,-0.134190,-0.108331,0.445349,0.140148,-0.157592,0.318704,-0.007414,-0.146882,0.039845,-0.046205,0.005999,0.569729,0.202106,0.149580,0.581229,0.303667,0.163876,0.427222,0.414842,0.168896,0.283703,0.205855,-0.117656,0.627449,0.294400,-0.139986,0.466523,0.396214,-0.152979,0.318510
-0.084430,0.004925,0.532865,-0.130112,0.124738,0.451878,0.135204,0.181782,0.310125,-0.020579,0.136777,0.039838,-0.135295,-0.108078,0.447610,0.138343,-0.157248,0.319424,-0.007659,-0.147170,0.039680,-0.047235,0.006511,0.571952,0.201219,0.149840,0.583809,0.303293,0.163417,0.430076,0.414945,0.167680,0.286920,0.204583,-0.117341,0.630331,0.293648,-0.140424,0.469797,0.395959,-0.154068,0.322207
-0.085399,0.005223,0.534610,-0.130833,0.124826,0.453017,0.134155,0.181579,0.310537,-0.020623,0.136616,0.039647,-0.136299,-0.107993,0.449421,0.136771,-0.157154,0.320030,-0.007888,-0.147608,0.039538,-0.048290,0.006864,0.573781,0.200263,0.150004,0.586080,0.302858,0.162957,0.432641,0.415002,0.166575,0.289868,0.203299,-0.117127,0.632875,0.292918,-0.140863,0.472745,0.395757,-0.155083,0.325593
-0.086370,0.005438,0.536148,-0.131553,0.124828,0.453958,0.133171,0.181335,0.310893,-0.020613,0.136390,0.039419,-0.137254,-0.107995,0.451009,0.135316,-0.157189,0.320582,-0.008106,-0.148123,0.039411,-0.049360,0.007138,0.575412,0.199271,0.150123,0.588198,0.302392,0.162498,0.435064,0.415032,0.165529,0.292686,0.202007,-0.116960,0.635250,0.292198,-0.141299,0.475533,0.395579,-0.156059,0.328828
-0.087231,0.005755,0.537123,-0.132214,0.124960,0.454423,0.132319,0.181397,0.310979,-0.020907,0.136311,0.039206,-0.137987,-0.107866,0.451986,0.134285,-0.157238,0.321006,-0.008255,-0.148460,0.039359,-0.050327,0.007524,0.576486,0.198311,0.150467,0.589806,0.301991,0.162450,0.437018,0.415185,0.165091,0.295101,0.200842,-0.116545,0.637234,0.291630,-0.141308,0.477921,0.395599,-0.156460,0.331702
-0.088088,0.006006,0.538019,-0.132884,0.125032,0.454841,0.131518,0.181420,0.311137,-0.021085,0.136227,0.039023,-0.138677,-0.107797,0.452862,0.133352,-0.157300,0.321429,-0.008358,-0.148762,0.039339,-0.051294,0.007851,0.577483,0.197310,0.150820,0.591338,0.301562,0.162460,0.438914,0.415322,0.164774,0.297471,0.199699,-0.116114,0.639185,0.291085,-0.141247,0.480272,0.395646,-0.156753,0.334542
-0.088935,0.006127,0.538755,-0.133570,0.124990,0.455161,0.130820,0.181375,0.311436,-0.021028,0.136141,0.038899,-0.139278,-0.107844,0.453534,0.132620,-0.157384,0.321848,-0.008366,-0.148989,0.039379,-0.052260,0.008059,0.578324,0.196233,0.151187,0.592719,0.301083,0.162583,0.440687,0.415436,0.164696,0.299743,0.198604,-0.115651,0.641067,0.290595,-0.141048,0.482545,0.395754,-0.156837,0.337307
-0.089676,0.006284,0.539413,-0.134147,0.125023,0.455452,0.130177,0.181452,0.311625,-0.021135,0.136326,0.038762,-0.139803,-0.107814,0.454114,0.132001,-0.157516,0.322293,-0.008386,-0.149181,0.039511,-0.053111,0.008288,0.579080,0.195293,0.151545,0.593904,0.300681,0.162717,0.442228,0.415578,0.164684,0.301743,0.197636,-0.115201,0.642734,0.290144,-0.140811,0.484548,0.395832,-0.156891,0.339751
-0.090363,0.006458,0.540032,-0.134669,0.125092,0.455730,0.129562,0.181589,0.311760,-0.021323,0.136647,0.038619,-0.140286,-0.107748,0.454649,0.131439,-0.157672,0.322752,-0.008411,-0.149356,0.039691,-0.053904,0.008526,0.579792,0.194420,0.151898,0.594991,0.300315,0.162855,0.443653,0.415734,0.164708,0.303610,0.196730,-0.114757,0.644293,0.289712,-0.140554,0.486416,0.395894,-0.156929,0.342037
-0.090928,0.006592,0.540846,-0.135043,0.125126,0.456193,0.129177,0.181652,0.312217,-0.021148,0.136932,0.038714,-0.140583,-0.107716,0.455299,0.131050,-0.157591,0.323196,-0.008166,-0.149200,0.039815,-0.054602,0.008714,0.580724,0.193592,0.152232,0.596600,0.299946,0.163020,0.445572,0.415833,0.164864,0.305915,0.195879,-0.114380,0.646151,0.289339,-0.140268,0.488571,0.395995,-0.156920,0.344570
-0.091381,0.006690,0.541774,-0.135303,0.125122,0.456753,0.128850,0.181674,0.312665,-0.020902,0.137171,0.038794,-0.140769,-0.107722,0.456056,0.130740,-0.157523,0.323670,-0.007803,-0.149083,0.039948,-0.055191,0.008864,0.581773,0.192861,0.152536,0.598377,0.299671,0.163138,0.447658,0.416017,0.164976,0.308375,0.195131,-0.114045,0.648118,0.289072,-0.140026,0.490840,0.396199,-0.156973,0.347209
-0.091610,0.006716,0.542929,-0.135333,0.125043,0.457502,0.128640,0.181612,0.313094,-0.020514,0.137318,0.038842,-0.140733,-0.107803,0.457022,0.130586,-0.157481,0.324201,-0.007206,-0.149040,0.040096,-0.055564,0.008936,0.583056,0.192327,0.152776,0.600492,0.299587,0.163161,0.450077,0.416374,0.164991,0.311143,0.194593,-0.113798,0.650306,0.289023,-0.139872,0.493337,0.396613,-0.157153,0.350060
-0.091849,0.006597,0.544420,-0.135400,0.124823,0.458576,0.128273,0.181363,0.313608,-0.020146,0.137309,0.038893,-0.140707,-0.108025,0.458281,0.130281,-0.157503,0.324716,-0.006707,-0.149038,0.040201,-0.055947,0.008861,0.584674,0.191760,0.152882,0.603013,0.299406,0.163084,0.452862,0.416559,0.164953,0.314203,0.194022,-0.113692,0.652885,0.288891,-0.139819,0.496190,0.396877,-0.157400,0.353198
-0.092092,0.006406,0.546080,-0.135483,0.124533,0.459815,0.127826,0.181020,0.314169,-0.019787,0.137223,0.038950,-0.140686,-0.108317,0.459689,0.129900,-0.157557,0.325225,-0.006260,-0.149053,0.040288,-0.056334,0.008715,0.586461,0.191173,0.152922,0.605737,0.299174,0.162958,0.455829,0.416654,0.164889,0.317408,0.193434,-0.113655,0.655659,0.288717,-0.139815,0.499221,0.397062,-0.157680,0.356478
-0.092316,0.006196,0.548266,-0.135608,0.124228,0.461572,0.127139,0.180651,0.314890,-0.019612,0.137038,0.039157,-0.140639,-0.108626,0.461570,0.129354,-0.157523,0.325796,-0.005878,-0.149043,0.040391,-0.056698,0.008560,0.588768,0.190611,0.152978,0.608750,0.298877,0.162937,0.459028,0.416584,0.164982,0.320754,0.192926,-0.113583,0.658824,0.288527,-0.139728,0.502578,0.397127,-0.157769,0.359986
-0.092485,0.005989,0.550574,-0.135685,0.123933,0.463443,0.126398,0.180267,0.315542,-0.019476,0.136873,0.039283,-0.140558,-0.108925,0.463563,0.128766,-0.157528,0.326363,-0.005523,-0.149108,0.040484,-0.057005,0.008409,0.591193,0.190100,0.153053,0.611835,0.298630,0.162924,0.462298,0.416552,0.165058,0.324158,0.192482,-0.113479,0.662117,0.288378,-0.139632,0.506054,0.397203,-0.157855,0.363592
-0.092547,0.005786,0.553128,-0.135667,0.123655,0.465541,0.125545,0.179860,0.316058,-0.019427,0.136752,0.039243,-0.140409,-0.109205,0.465781,0.128098,-0.157609,0.326920,-0.005220,-0.149323,0.040551,-0.057199,0.008264,0.593856,0.189692,0.153166,0.615065,0.298485,0.162923,0.465713,0.416602,0.165098,0.327681,0.192167,-0.113318,0.665667,0.288308,-0.139523,0.509764,0.397305,-0.157939,0.367395
-0.092672,0.005627,0.555892,-0.135705,0.123435,0.467847,0.124546,0.179424,0.316618,-0.019431,0.136658,0.039192,-0.140360,-0.109427,0.468187,0.127206,-0.157631,0.327454,-0.005055,-0.149457,0.040558,-0.057452,0.008161,0.596725,0.189247,0.153298,0.618397,0.298308,0.162923,0.469232,0.416615,0.165112,0.331301,0.191790,-0.113115,0.669419,0.288147,-0.139399,0.513662,0.397290,-0.158026,0.371369
-0.092829,0.005490,0.558762,-0.135773,0.123243,0.470257,0.123465,0.178973,0.317203,-0.019471,0.136574,0.039144,-0.140364,-0.109620,0.470688,0.126192,-0.157626,0.327983,-0.004970,-0.149552,0.040544,-0.057735,0.008080,0.599697,0.188785,0.153439,0.621780,0.298114,0.162924,0.472801,0.416608,0.165114,0.334969,0.191381,-0.112893,0.673270,0.287937,-0.139268,0.517652,0.397211,-0.158116,0.375426
-0.093078,0.005326,0.561859,-0.135928,0.123049,0.472893,0.122169,0.178473,0.317812,-0.019664,0.136490,0.039084,-0.140465,-0.109815,0.473378,0.125022,-0.157659,0.328642,-0.004894,-0.149699,0.040598,-0.058115,0.007963,0.602899,0.188216,0.153542,0.625441,0.297773,0.162901,0.476622,0.416401,0.165111,0.338834,0.190851,-0.112713,0.677392,0.287551,-0.139159,0.521876,0.396891,-0.158219,0.379658
-0.093275,0.005160,0.565024,-0.136021,0.122859,0.475593,0.120906,0.177948,0.318462,-0.019793,0.136402,0.039052,-0.140516,-0.110006,0.476120,0.123865,-0.157667,0.329314,-0.004766,-0.149831,0.040656,-0.058447,0.007841,0.606173,0.187696,0.153634,0.629208,0.297504,0.162865,0.480567,0.416289,0.165095,0.342843,0.190351,-0.112542,0.681624,0.287214,-0.139059,0.526222,0.396641,-0.158338,0.384029
-0.093365,0.004990,0.568323,-0.135986,0.122676,0.478419,0.119725,0.177375,0.319182,-0.019778,0.136307,0.039061,-0.140460,-0.110189,0.478963,0.122753,-0.157623,0.330003,-0.004520,-0.149932,0.040704,-0.058681,0.007712,0.609586,0.187272,0.153708,0.633185,0.297383,0.162804,0.484760,0.416371,0.165056,0.347140,0.189917,-0.112387,0.686076,0.286983,-0.138972,0.530813,0.396536,-0.158485,0.388679
-0.093530,0.004792,0.571756,-0.136015,0.122479,0.481357,0.118357,0.176779,0.319852,-0.019772,0.136186,0.038937,-0.140460,-0.110386,0.481886,0.121483,-0.157604,0.330636,-0.004359,-0.150050,0.040670,-0.059005,0.007545,0.613146,0.186782,0.153692,0.637345,0.297179,0.162699,0.489127,0.416351,0.165021,0.351596,0.189364,-0.112333,0.690655,0.286637,-0.138939,0.535525,0.396309,-0.158646,0.393433
-0.093733,0.004580,0.575255,-0.136077,0.122276,0.484352,0.116881,0.176172,0.320505,-0.019782,0.136054,0.038760,-0.140489,-0.110590,0.484847,0.120123,-0.157594,0.331250,-0.004250,-0.150175,0.040607,-0.059374,0.007360,0.616777,0.186258,0.153632,0.641596,0.296932,0.162573,0.493580,0.416278,0.164989,0.356130,0.188749,-0.112329,0.695295,0.286229,-0.138932,0.540294,0.396017,-0.158813,0.398238
-0.093779,0.004359,0.578867,-0.135941,0.122068,0.487406,0.115510,0.175542,0.321119,-0.019754,0.135865,0.038596,-0.140286,-0.110800,0.487854,0.118984,-0.157531,0.331920,-0.004165,-0.150257,0.040720,-0.059621,0.007156,0.620552,0.185790,0.153557,0.646495,0.296891,0.162469,0.498798,0.416557,0.165007,0.361564,0.188119,-0.112378,0.700423,0.286003,-0.138939,0.545671,0.396090,-0.158948,0.403787
-0.093775,0.004106,0.582507,-0.135751,0.121832,0.490483,0.114128,0.174919,0.321718,-0.019754,0.135702,0.038433,-0.140031,-0.111037,0.490872,0.117819,-0.157539,0.332534,-0.004095,-0.150456,0.040778,-0.059825,0.006917,0.624358,0.185365,0.153438,0.651431,0.296866,0.162333,0.504034,0.416835,0.164994,0.367007,0.187526,-0.112477,0.705554,0.285793,-0.138992,0.551036,0.396163,-0.159114,0.409317
-0.093673,0.003790,0.586207,-0.135454,0.121542,0.493607,0.112744,0.174308,0.322278,-0.019792,0.135601,0.038252,-0.139675,-0.111329,0.493914,0.116619,-0.157688,0.333029,-0.004043,-0.150894,0.040712,-0.059940,0.006607,0.628231,0.185028,0.153233,0.656447,0.296881,0.162133,0.509318,0.417118,0.164920,0.372477,0.187014,-0.112679,0.710696,0.285624,-0.139138,0.556387,0.396249,-0.159344,0.414819
-0.093627,0.003464,0.589979,-0.135179,0.121250,0.496775,0.111260,0.173689,0.322823,-0.019924,0.135530,0.038054,-0.139346,-0.111621,0.496980,0.115327,-0.157766,0.333481,-0.004158,-0.151246,0.040644,-0.060133,0.006281,0.632192,0.184587,0.153006,0.661708,0.296811,0.161920,0.514863,0.417328,0.164841,0.378219,0.186374,-0.112919,0.716011,0.285355,-0.139313,0.561929,0.396256,-0.159593,0.420523
-0.093608,0.003134,0.593788,-0.134915,0.120959,0.499969,0.109708,0.173068,0.323374,-0.020118,0.135477,0.037866,-0.139029,-0.111914,0.500062,0.113977,-0.157805,0.333924,-0.004370,-0.151550,0.040588,-0.060365,0.005948,0.636198,0.184090,0.152771,0.667090,0.296693,0.161703,0.520536,0.417494,0.164761,0.384094,0.185667,-0.113176,0.721411,0.285032,-0.139500,0.567565,0.396217,-0.159849,0.426326
-0.093495,0.002834,0.597686,-0.134526,0.120688,0.503209,0.108218,0.172536,0.323962,-0.020148,0.135615,0.037662,-0.138571,-0.112186,0.503214,0.112762,-0.157785,0.334477,-0.004243,-0.151885,0.040560,-0.060526,0.005642,0.640310,0.183607,0.152569,0.672853,0.296620,0.161522,0.526617,0.417749,0.164711,0.390425,0.184939,-0.113423,0.727106,0.284750,-0.139677,0.573537,0.396286,-0.160087,0.432526
-0.093364,0.002529,0.601636,-0.134102,0.120414,0.506489,0.106710,0.171978,0.324571,-0.020174,0.135702,0.037483,-0.138091,-0.112461,0.506406,0.111505,-0.157769,0.335032,-0.004147,-0.152234,0.040538,-0.060679,0.005330,0.644478,0.183119,0.152349,0.678710,0.296522,0.161314,0.532776,0.417955,0.164630,0.396813,0.184189,-0.113690,0.732888,0.284426,-0.139878,0.579585,0.396290,-0.160364,0.438784
-0.093195,0.002215,0.605691,-0.133607,0.120132,0.509846,0.105195,0.171369,0.325205,-0.020163,0.135691,0.037326,-0.137564,-0.112743,0.509677,0.110187,-0.157757,0.335572,-0.004089,-0.152609,0.040500,-0.060810,0.005005,0.648761,0.182636,0.152096,0.684760,0.296387,0.161051,0.539098,0.418079,0.164492,0.403317,0.183404,-0.113999,0.738847,0.284032,-0.140127,0.585791,0.396180,-0.160715,0.445159
-0.092877,0.001962,0.609811,-0.132950,0.119919,0.513269,0.103800,0.170777,0.325897,-0.020035,0.135643,0.037247,-0.136884,-0.112957,0.513001,0.108969,-0.157680,0.336152,-0.003868,-0.152876,0.040487,-0.060799,0.004742,0.653110,0.182300,0.151885,0.690818,0.296376,0.160833,0.545409,0.418302,0.164409,0.409792,0.182748,-0.114255,0.744864,0.283730,-0.140319,0.592030,0.396129,-0.161017,0.451545
-0.092484,0.001739,0.613963,-0.132211,0.119741,0.516728,0.102449,0.170196,0.326635,-0.019862,0.135578,0.037229,-0.136127,-0.113136,0.516353,0.107787,-0.157570,0.336767,-0.003577,-0.153085,0.040506,-0.060717,0.004508,0.657491,0.182031,0.151695,0.696878,0.296420,0.160638,0.551714,0.418569,0.164353,0.416250,0.182148,-0.114486,0.750906,0.283468,-0.140483,0.598285,0.396103,-0.161295,0.457934
-0.092240,0.001467,0.618184,-0.131595,0.119493,0.520186,0.100845,0.169478,0.327260,-0.019932,0.135355,0.037105,-0.135449,-0.113385,0.519729,0.106390,-0.157423,0.337262,-0.003486,-0.153303,0.040408,-0.060820,0.004230,0.661963,0.181509,0.151472,0.703255,0.296172,0.160428,0.558309,0.418500,0.164317,0.422954,0.181274,-0.114769,0.757204,0.282937,-0.140674,0.604796,0.395794,-0.161584,0.464555
-0.091981,0.001230,0.622498,-0.130963,0.119273,0.523720,0.099146,0.168771,0.327893,-0.020065,0.135177,0.036985,-0.134742,-0.113606,0.523189,0.104907,-0.157242,0.337760,-0.003488,-0.153478,0.040325,-0.060918,0.003988,0.666532,0.180954,0.151293,0.709802,0.295892,0.160268,0.565075,0.418401,0.164332,0.429835,0.180372,-0.115016,0.763635,0.282392,-0.140826,0.611450,0.395484,-0.161828,0.471329
-0.091694,0.001063,0.626996,-0.130305,0.119109,0.527394,0.097286,0.168080,0.328513,-0.020302,0.135092,0.036829,-0.133981,-0.113771,0.526809,0.103277,-0.156997,0.338236,-0.003659,-0.153573,0.040235,-0.061006,0.003818,0.671294,0.180347,0.151205,0.716691,0.295561,0.160206,0.572185,0.418255,0.164452,0.437068,0.179427,-0.115190,0.770334,0.281833,-0.140900,0.618391,0.395184,-0.161979,0.478411
-0.091168,0.000920,0.631556,-0.129419,0.118941,0.531099,0.095599,0.167337,0.329172,-0.020238,0.135007,0.036669,-0.132919,-0.113941,0.530488,0.101860,-0.156707,0.338735,-0.003532,-0.153667,0.040146,-0.060875,0.003676,0.676128,0.179910,0.151143,0.723769,0.295331,0.160230,0.579433,0.418146,0.164710,0.444384,0.178667,-0.115367,0.777098,0.281454,-0.140928,0.625387,0.395048,-0.162018,0.485519
-0.090523,0.000787,0.636147,-0.128419,0.118769,0.534824,0.093979,0.166562,0.329872,-0.020040,0.134910,0.036536,-0.131707,-0.114117,0.534202,0.100528,-0.156399,0.339270,-0.003275,-0.153764,0.040087,-0.060636,0.003546,0.680996,0.179543,0.151092,0.730936,0.295139,0.160295,0.586749,0.418045,0.165035,0.451741,0.177991,-0.115546,0.783887,0.281159,-0.140936,0.632406,0.394989,-0.162003,0.492636
-0.089938,0.000781,0.640840,-0.127406,0.118727,0.538598,0.092215,0.165937,0.330537,-0.020037,0.135131,0.036385,-0.130531,-0.114161,0.537964,0.098928,-0.156014,0.339682,-0.003350,-0.153841,0.039935,-0.060497,0.003514,0.685991,0.178991,0.151067,0.738696,0.294834,0.160390,0.594715,0.417923,0.165352,0.459850,0.177087,-0.115781,0.790863,0.280772,-0.141008,0.639709,0.394982,-0.162013,0.500165
-0.089212,0.000711,0.645543,-0.126227,0.118617,0.542364,0.090540,0.165242,0.331201,-0.019962,0.135259,0.036257,-0.129170,-0.114273,0.541721,0.097437,-0.155720,0.340101,-0.003341,-0.153984,0.039809,-0.060239,0.003415,0.691004,0.178506,0.150949,0.746607,0.294633,0.160421,0.602865,0.417939,0.165627,0.468175,0.176236,-0.116121,0.797916,0.280501,-0.141162,0.647131,0.395145,-0.162071,0.507851
-0.088204,0.000515,0.650264,-0.124719,0.118372,0.546100,0.089086,0.164414,0.331812,-0.019709,0.135215,0.036111,-0.127439,-0.114521,0.545453,0.096211,-0.155605,0.340485,-0.003122,-0.154265,0.039678,-0.059743,0.003184,0.696058,0.178182,0.150649,0.754828,0.294659,0.160330,0.611383,0.418243,0.165827,0.476930,0.175504,-0.116669,0.805130,0.280474,-0.141475,0.654795,0.395655,-0.162221,0.515855
