body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.004995,-0.184689,0.002205,-0.013230,0.424900,-0.050167,0.084508,-0.245594,-0.008224,-0.001334,-0.011452,-0.014751,0.011933,0.418602,0.013949,-0.019538,-0.256479,0.016343,0.008184,-0.007423,0.006726,-0.082054,-0.169631,0.027554,-0.054350,-0.094405,0.023738,-0.012473,-0.099336,-0.035860,-0.182120,0.153097,0.114944,-0.042812,-0.051837,0.037518,-0.093983,-0.050028,0.123064,0.187277,0.145699,-0.108842
0.001044,-0.197775,0.002830,-0.007422,0.451633,-0.050698,0.087445,-0.268787,-0.001561,-0.006368,-0.023953,-0.008232,0.017094,0.438082,0.010067,-0.020216,-0.266663,0.013243,0.008093,0.004892,0.002909,-0.073746,-0.170748,0.020098,-0.039181,-0.089257,0.019041,0.006607,-0.094675,-0.045940,-0.176395,0.160140,0.124117,-0.028904,-0.052786,0.033131,-0.082022,-0.050867,0.121797,0.194478,0.152719,-0.116592
0.005222,-0.222888,0.005857,-0.004781,0.471734,-0.051794,0.085682,-0.269197,0.001943,-0.021956,-0.036586,-0.004156,0.022213,0.444127,0.014050,-0.018637,-0.247418,0.017880,0.010566,0.005790,0.008262,-0.055268,-0.213924,0.019336,-0.022772,-0.112140,0.010748,0.026920,-0.118021,-0.059622,-0.169019,0.123494,0.136714,-0.015625,-0.085868,0.028096,-0.068045,-0.083993,0.115228,0.194864,0.116261,-0.123038
0.008306,-0.246207,0.008416,-0.002342,0.488505,-0.050697,0.085767,-0.259762,0.005394,-0.034704,-0.043275,-0.000045,0.025647,0.451434,0.016068,-0.021724,-0.225490,0.021845,0.009358,0.003970,0.013074,-0.036391,-0.255589,0.020599,-0.008281,-0.132207,0.002439,0.045949,-0.138622,-0.074120,-0.158830,0.081555,0.140540,-0.005207,-0.115721,0.022904,-0.055380,-0.113940,0.106000,0.189943,0.074671,-0.121669
0.011252,-0.254060,0.007633,0.003161,0.505192,-0.044702,0.094597,-0.253508,0.011844,-0.030770,-0.038095,0.006573,0.025675,0.474583,0.006586,-0.036153,-0.227644,0.016948,-0.001654,0.008098,0.007882,-0.026781,-0.252318,0.018859,0.001223,-0.119064,-0.002323,0.059350,-0.125920,-0.083852,-0.144760,0.072217,0.123403,0.000311,-0.107269,0.018024,-0.046582,-0.105597,0.095421,0.181585,0.065828,-0.105886
0.015057,-0.271543,0.006410,0.008334,0.524291,-0.042487,0.103547,-0.250282,0.014933,-0.027748,-0.028743,0.009671,0.029825,0.497355,0.004886,-0.042451,-0.222245,0.018667,-0.002444,0.011713,0.009519,-0.013471,-0.262527,0.017999,0.012056,-0.113800,-0.009534,0.070125,-0.120624,-0.090490,-0.128973,0.064794,0.112595,0.007572,-0.107209,0.012225,-0.034860,-0.105775,0.081754,0.173744,0.058928,-0.097170
0.017780,-0.289799,0.005449,0.010093,0.536413,-0.044720,0.107885,-0.251425,0.013681,-0.027399,-0.019664,0.008363,0.036124,0.508446,0.011921,-0.037507,-0.211920,0.026035,0.007325,0.013082,0.017031,-0.003223,-0.280951,0.018476,0.018932,-0.118383,-0.015519,0.075788,-0.125034,-0.094305,-0.119640,0.063261,0.113456,0.012893,-0.115489,0.008390,-0.025192,-0.114394,0.069983,0.170485,0.057756,-0.099482
0.016452,-0.308882,0.006368,0.009818,0.543292,-0.040537,0.119046,-0.260886,0.015111,-0.018094,-0.014140,0.009682,0.037614,0.510075,0.019102,-0.040994,-0.226854,0.034801,0.009006,0.017563,0.024937,0.008450,-0.310925,0.020199,0.026451,-0.124975,-0.023646,0.082756,-0.131519,-0.101451,-0.117540,0.037155,0.123865,0.017053,-0.129102,0.003445,-0.018307,-0.128187,0.060091,0.165318,0.031967,-0.107777
0.013731,-0.326301,0.006257,0.008521,0.549923,-0.036683,0.126682,-0.271820,0.017363,-0.009898,-0.010570,0.011853,0.037242,0.513557,0.023832,-0.047092,-0.246011,0.041375,0.009130,0.019207,0.030566,0.017327,-0.338802,0.020719,0.032478,-0.126292,-0.032996,0.090185,-0.132954,-0.112550,-0.121384,0.017351,0.144423,0.020164,-0.137484,-0.002134,-0.013549,-0.136738,0.051267,0.163528,0.012411,-0.128236
0.012511,-0.339462,0.002342,0.007241,0.561481,-0.039747,0.120754,-0.277092,0.018946,-0.012422,-0.007168,0.013524,0.038166,0.530358,0.023627,-0.049674,-0.248209,0.042299,0.014383,0.012223,0.031370,0.019440,-0.350773,0.017629,0.035015,-0.115012,-0.042531,0.096552,-0.122083,-0.126936,-0.129625,0.034893,0.175824,0.022412,-0.129743,-0.007851,-0.011175,-0.129238,0.044397,0.170546,0.030115,-0.166809
0.013129,-0.351597,-0.001454,0.006374,0.572262,-0.045356,0.111861,-0.280012,0.019577,-0.017776,-0.004076,0.014280,0.039896,0.544565,0.021234,-0.048789,-0.254757,0.039741,0.023605,0.002440,0.028637,0.016154,-0.355972,0.013028,0.036974,-0.102812,-0.048345,0.105050,-0.110601,-0.141242,-0.139277,0.048051,0.213951,0.024475,-0.118513,-0.011554,-0.011578,-0.118116,0.043871,0.182435,0.043481,-0.211885
0.015162,-0.356730,-0.003209,0.005882,0.576802,-0.050331,0.104368,-0.279156,0.019384,-0.023461,-0.002859,0.014318,0.041441,0.548998,0.018006,-0.044860,-0.262424,0.035025,0.032126,-0.005277,0.023739,0.008955,-0.351877,0.009142,0.037377,-0.095532,-0.047419,0.114138,-0.104292,-0.151546,-0.145271,0.049946,0.240321,0.025164,-0.109498,-0.011561,-0.015151,-0.109024,0.050284,0.192766,0.045613,-0.241334
0.012329,-0.377193,0.001028,-0.001632,0.591391,-0.053593,0.099205,-0.279967,0.018113,-0.033526,0.001195,0.013194,0.041671,0.567640,0.027164,-0.043877,-0.266163,0.043065,0.049016,-0.011263,0.031384,0.012507,-0.371523,0.009790,0.045014,-0.085990,-0.052166,0.128172,-0.095449,-0.164402,-0.150260,0.062786,0.271982,0.030431,-0.107562,-0.013033,-0.013010,-0.107045,0.053425,0.193411,0.058835,-0.263691
0.007463,-0.400320,0.007267,-0.011866,0.613993,-0.055802,0.099007,-0.283657,0.015442,-0.041463,0.004059,0.010664,0.039942,0.595996,0.037868,-0.043866,-0.266530,0.051803,0.063559,-0.010728,0.039662,0.021751,-0.398608,0.013263,0.054442,-0.078328,-0.058438,0.145241,-0.088622,-0.180343,-0.154912,0.072775,0.294804,0.036427,-0.111239,-0.015119,-0.007926,-0.110747,0.052424,0.189622,0.069149,-0.273155
0.003567,-0.413470,0.011676,-0.020411,0.642480,-0.057654,0.106573,-0.291508,0.011178,-0.040626,0.001749,0.006577,0.035274,0.629593,0.039380,-0.042926,-0.263929,0.049164,0.064755,0.001304,0.036637,0.031760,-0.416832,0.017859,0.060088,-0.077282,-0.062019,0.159485,-0.088505,-0.194774,-0.159489,0.066009,0.294931,0.039254,-0.118805,-0.016981,-0.004421,-0.118349,0.049248,0.186424,0.062439,-0.264085
-0.002927,-0.430944,0.022985,-0.036038,0.662214,-0.059115,0.113980,-0.307812,0.002989,-0.042715,-0.011692,-0.001359,0.027648,0.659928,0.047642,-0.044361,-0.269434,0.052548,0.064271,0.008238,0.039496,0.050207,-0.435000,0.023013,0.076126,-0.064525,-0.066803,0.181155,-0.076307,-0.206459,-0.158019,0.075631,0.285846,0.049882,-0.123521,-0.019095,0.008937,-0.123057,0.042942,0.172617,0.072115,-0.231736
-0.008794,-0.444088,0.035533,-0.051834,0.663237,-0.058972,0.116886,-0.324477,-0.004513,-0.047281,-0.029654,-0.008534,0.020820,0.671751,0.058557,-0.047367,-0.280379,0.060043,0.062372,0.006555,0.046560,0.067977,-0.444059,0.026467,0.094389,-0.046404,-0.069768,0.203793,-0.058585,-0.214573,-0.148087,0.095331,0.274356,0.063007,-0.124030,-0.020253,0.028418,-0.123705,0.031823,0.151610,0.092088,-0.194480
-0.011802,-0.467429,0.035042,-0.057526,0.677138,-0.060224,0.129021,-0.326413,-0.014079,-0.040337,-0.026438,-0.017832,0.018066,0.698346,0.058130,-0.054015,-0.278721,0.060419,0.063285,0.016963,0.046276,0.111387,-0.473474,0.028512,0.115988,-0.051787,-0.088785,0.228986,-0.064233,-0.237818,-0.124695,0.064771,0.222081,0.077977,-0.150720,-0.037194,0.051682,-0.150374,0.002559,0.121209,0.061697,-0.143245
-0.013097,-0.497145,0.032407,-0.059301,0.694182,-0.060107,0.138999,-0.320585,-0.019762,-0.032730,-0.014968,-0.023285,0.015156,0.724375,0.052596,-0.058788,-0.270853,0.054825,0.065855,0.027769,0.040230,0.155517,-0.510470,0.029108,0.137682,-0.069602,-0.108047,0.249957,-0.081801,-0.255633,-0.096323,0.021701,0.166787,0.094040,-0.188736,-0.055040,0.079069,-0.188491,-0.032340,0.088912,0.018863,-0.093425
-0.014063,-0.529425,0.038756,-0.063787,0.704468,-0.055311,0.134996,-0.314112,-0.015381,-0.035511,-0.008262,-0.018514,0.007635,0.734401,0.048522,-0.056845,-0.263153,0.044491,0.068336,0.027250,0.029993,0.175708,-0.542286,0.027662,0.156553,-0.087832,-0.111791,0.264246,-0.099343,-0.252658,-0.072483,0.004421,0.146219,0.110293,-0.222706,-0.059005,0.108015,-0.222799,-0.055954,0.062801,0.002005,-0.059957
-0.014555,-0.563784,0.045554,-0.064891,0.712629,-0.045504,0.135756,-0.308429,-0.007063,-0.033999,0.002817,-0.009843,0.003934,0.735056,0.051298,-0.051819,-0.260786,0.041187,0.066148,0.017060,0.027233,0.204523,-0.575066,0.029457,0.179455,-0.100817,-0.116939,0.283807,-0.111746,-0.252782,-0.026634,-0.022334,0.104498,0.127811,-0.253709,-0.065095,0.136873,-0.253775,-0.078452,0.015235,-0.024018,-0.004547
-0.014337,-0.582962,0.049383,-0.063215,0.714700,-0.035317,0.139721,-0.306306,0.000955,-0.030127,0.012770,-0.001469,0.005650,0.726098,0.059286,-0.046451,-0.264833,0.046076,0.060059,0.002442,0.032754,0.227522,-0.592089,0.034789,0.193480,-0.104020,-0.118784,0.291224,-0.114006,-0.245408,0.025863,-0.047924,0.066521,0.137829,-0.268151,-0.068962,0.160821,-0.268299,-0.102589,-0.038144,-0.048666,0.040928
-0.012233,-0.621795,0.052966,-0.063702,0.726048,-0.031084,0.146786,-0.318994,0.003400,-0.028118,0.011048,0.001409,0.003799,0.739986,0.058382,-0.048129,-0.262194,0.043417,0.048718,-0.001562,0.030554,0.254411,-0.634666,0.040100,0.209030,-0.134816,-0.121393,0.295136,-0.143348,-0.232275,0.060294,-0.089523,0.050895,0.152101,-0.310469,-0.072381,0.189339,-0.310852,-0.126883,-0.069653,-0.089814,0.063669
-0.009884,-0.660427,0.056665,-0.067774,0.744946,-0.031457,0.149929,-0.322950,0.001158,-0.030461,0.011893,-0.000279,-0.000038,0.760041,0.054888,-0.051230,-0.257104,0.037487,0.040217,0.000119,0.024846,0.282014,-0.676563,0.047136,0.222903,-0.167065,-0.123223,0.298940,-0.174354,-0.220526,0.076037,-0.124977,0.049715,0.166482,-0.353397,-0.074433,0.215481,-0.354004,-0.145942,-0.081867,-0.125272,0.072274
-0.009200,-0.678880,0.060928,-0.077162,0.769846,-0.034876,0.141870,-0.294576,-0.004746,-0.039951,0.029489,-0.005484,-0.004138,0.769665,0.055148,-0.050177,-0.253763,0.032427,0.042621,0.002641,0.019682,0.306852,-0.691341,0.058065,0.231397,-0.175106,-0.122037,0.301511,-0.181576,-0.211062,0.072557,-0.131973,0.055302,0.176654,-0.369722,-0.073678,0.233988,-0.370466,-0.156774,-0.078114,-0.132671,0.075393
-0.007593,-0.706243,0.067845,-0.086355,0.785883,-0.035573,0.139383,-0.293264,-0.008743,-0.049466,0.032066,-0.008847,-0.006506,0.786774,0.059669,-0.050457,-0.247976,0.033343,0.039645,0.008166,0.020585,0.329601,-0.719354,0.069166,0.242786,-0.192499,-0.117700,0.311433,-0.198559,-0.204213,0.062319,-0.158957,0.054626,0.188456,-0.396039,-0.070794,0.250411,-0.396706,-0.159422,-0.066166,-0.160310,0.089920
-0.005847,-0.728876,0.073871,-0.092467,0.785002,-0.032655,0.142018,-0.319681,-0.008878,-0.055905,0.018357,-0.008376,-0.007026,0.802765,0.066115,-0.053262,-0.242609,0.039335,0.031438,0.013912,0.026618,0.339042,-0.745978,0.076675,0.249809,-0.210192,-0.109439,0.320126,-0.216097,-0.197395,0.051035,-0.192599,0.049809,0.195715,-0.418402,-0.065638,0.260716,-0.418905,-0.157248,-0.053213,-0.194530,0.106618
-0.001347,-0.749068,0.075668,-0.097222,0.820436,-0.034766,0.147813,-0.322398,-0.013462,-0.056267,0.015871,-0.012255,-0.009667,0.829471,0.062648,-0.054753,-0.234368,0.032142,0.030013,0.025308,0.019157,0.343169,-0.758605,0.079709,0.254082,-0.219523,-0.102288,0.325627,-0.225226,-0.190867,0.015527,-0.185160,0.036779,0.202509,-0.428335,-0.061294,0.269715,-0.428779,-0.154994,-0.009975,-0.188055,0.123710
0.004446,-0.764731,0.077774,-0.102825,0.862014,-0.038100,0.150743,-0.320440,-0.017303,-0.055152,0.014071,-0.015491,-0.012319,0.856573,0.058709,-0.056761,-0.230411,0.024476,0.032503,0.031595,0.011087,0.346303,-0.770718,0.085892,0.256292,-0.225654,-0.093148,0.331840,-0.231339,-0.185729,-0.019744,-0.175389,0.013174,0.206770,-0.432542,-0.055429,0.272819,-0.432818,-0.146271,0.035317,-0.179147,0.151986
0.010005,-0.773960,0.084390,-0.111594,0.879497,-0.038802,0.144583,-0.332873,-0.015415,-0.057300,0.002358,-0.013110,-0.012518,0.873495,0.063458,-0.060901,-0.238059,0.028869,0.036449,0.021755,0.015114,0.352553,-0.795972,0.102605,0.257017,-0.234554,-0.078816,0.338239,-0.240249,-0.177531,-0.029399,-0.202226,-0.022779,0.206798,-0.438483,-0.045708,0.269857,-0.438364,-0.130569,0.053910,-0.206615,0.201129
0.016247,-0.782218,0.082832,-0.119094,0.896291,-0.046243,0.145614,-0.349069,-0.025078,-0.055112,-0.009272,-0.022267,-0.009738,0.885551,0.062906,-0.059030,-0.245366,0.025525,0.044833,0.016877,0.011277,0.341889,-0.810222,0.104188,0.252372,-0.248170,-0.067558,0.334273,-0.253507,-0.166167,-0.046236,-0.223674,-0.060167,0.203020,-0.443308,-0.040166,0.265607,-0.442940,-0.122935,0.081260,-0.228509,0.235461
0.020239,-0.785404,0.073886,-0.124012,0.903875,-0.055411,0.150680,-0.361099,-0.040911,-0.052255,-0.015153,-0.037589,-0.006848,0.886774,0.057726,-0.054209,-0.248565,0.015908,0.051304,0.019509,0.001191,0.319994,-0.805671,0.092032,0.243261,-0.257650,-0.061986,0.322831,-0.262456,-0.156719,-0.069552,-0.227060,-0.081241,0.196729,-0.441660,-0.040138,0.258193,-0.441152,-0.120317,0.110633,-0.231847,0.238992
0.025655,-0.783214,0.067951,-0.124943,0.936304,-0.058529,0.146966,-0.347528,-0.038813,-0.056021,0.003383,-0.034943,-0.002781,0.900507,0.055102,-0.060819,-0.253563,0.019267,0.054761,0.020343,0.003756,0.296154,-0.796867,0.088331,0.228402,-0.261839,-0.051721,0.306623,-0.266214,-0.143765,-0.087081,-0.227037,-0.085554,0.185140,-0.429849,-0.034743,0.243124,-0.429263,-0.109437,0.137260,-0.231425,0.231861
0.032131,-0.780094,0.064728,-0.127324,0.972074,-0.060980,0.143189,-0.346710,-0.033376,-0.062643,0.017486,-0.028922,0.000726,0.917857,0.053475,-0.071121,-0.263443,0.026379,0.054418,0.020666,0.009868,0.271730,-0.791079,0.085257,0.215217,-0.265069,-0.039832,0.292089,-0.269035,-0.129204,-0.095667,-0.225058,-0.081620,0.174823,-0.417113,-0.027391,0.226569,-0.416475,-0.093155,0.157127,-0.228877,0.221986
0.039242,-0.780667,0.063646,-0.136879,0.989514,-0.067619,0.147394,-0.397137,-0.039623,-0.069183,-0.002013,-0.034362,0.001998,0.929877,0.051374,-0.077621,-0.281271,0.027695,0.049249,0.021867,0.010043,0.248634,-0.795816,0.074792,0.211581,-0.271661,-0.029821,0.286581,-0.275219,-0.115929,-0.092667,-0.222955,-0.078140,0.172822,-0.413390,-0.021697,0.217355,-0.412697,-0.077403,0.166711,-0.226342,0.217106
0.046500,-0.783759,0.055800,-0.144613,1.016796,-0.078490,0.150675,-0.443569,-0.045574,-0.074107,-0.013638,-0.039529,0.002804,0.958299,0.042434,-0.088663,-0.298131,0.025342,0.041098,0.028099,0.006219,0.224102,-0.799174,0.059114,0.204881,-0.282788,-0.025505,0.278589,-0.285984,-0.109092,-0.080909,-0.223024,-0.086158,0.167798,-0.412255,-0.021783,0.207116,-0.411517,-0.070172,0.167964,-0.226189,0.210292
0.050517,-0.787746,0.045058,-0.149020,1.040255,-0.085995,0.149071,-0.462836,-0.046201,-0.077098,-0.011481,-0.039584,0.001456,0.988988,0.032100,-0.100468,-0.305430,0.021321,0.032250,0.036419,0.000963,0.210331,-0.799062,0.047832,0.197151,-0.292889,-0.026591,0.267521,-0.295656,-0.105402,-0.071144,-0.224880,-0.101308,0.161915,-0.412814,-0.026562,0.197643,-0.412019,-0.069782,0.164824,-0.228084,0.204935
0.058015,-0.789799,0.044990,-0.156305,1.064089,-0.087110,0.145705,-0.492244,-0.037796,-0.082813,-0.009575,-0.030592,0.014542,1.001371,0.042134,-0.095927,-0.321771,0.037066,0.042349,0.029577,0.015648,0.195722,-0.792701,0.041157,0.195040,-0.306386,-0.016680,0.261547,-0.308708,-0.090305,-0.060929,-0.238545,-0.124890,0.160421,-0.417311,-0.021322,0.193536,-0.416419,-0.060544,0.168470,-0.242302,0.229174
0.062812,-0.790337,0.044511,-0.163156,1.088002,-0.085724,0.144755,-0.520105,-0.028845,-0.086753,-0.014281,-0.021083,0.024848,1.008830,0.050810,-0.091324,-0.342516,0.048552,0.052546,0.016373,0.026085,0.184544,-0.786248,0.034511,0.193530,-0.319049,-0.009396,0.254048,-0.320915,-0.075572,-0.057301,-0.252069,-0.147202,0.159723,-0.423741,-0.017910,0.192129,-0.422741,-0.055540,0.173534,-0.256435,0.251231
0.059291,-0.789423,0.031977,-0.165461,1.112029,-0.086548,0.151152,-0.534434,-0.028590,-0.083928,-0.031678,-0.020475,0.014620,1.025096,0.037262,-0.102907,-0.362709,0.031706,0.043910,0.006048,0.008232,0.181153,-0.785531,0.023269,0.188130,-0.326102,-0.018539,0.241276,-0.327564,-0.075752,-0.066777,-0.253269,-0.159028,0.156648,-0.429594,-0.028530,0.189834,-0.428518,-0.066534,0.174991,-0.257722,0.239061
0.049907,-0.784483,0.018036,-0.169915,1.122319,-0.087583,0.149990,-0.535777,-0.028849,-0.085402,-0.042118,-0.020547,0.007130,1.033851,0.028441,-0.107633,-0.373775,0.015524,0.039512,-0.004947,-0.008391,0.180174,-0.778590,0.018296,0.176175,-0.330464,-0.029321,0.226136,-0.331683,-0.082315,-0.083365,-0.250394,-0.182940,0.147140,-0.433139,-0.040590,0.179912,-0.432014,-0.077525,0.172048,-0.255228,0.235970
0.039344,-0.778136,0.009579,-0.176475,1.113500,-0.085245,0.140108,-0.523579,-0.026375,-0.092068,-0.040422,-0.017996,0.005635,1.030570,0.029332,-0.104616,-0.370255,0.008758,0.040075,-0.011166,-0.015014,0.181848,-0.768957,0.023340,0.162549,-0.331546,-0.034592,0.210940,-0.332586,-0.085198,-0.100029,-0.246111,-0.205099,0.135772,-0.433355,-0.047188,0.168002,-0.432190,-0.082895,0.167060,-0.251501,0.241956
0.029447,-0.769258,-0.002603,-0.172892,1.098936,-0.082459,0.132830,-0.496290,-0.018428,-0.084375,-0.040625,-0.010385,0.005517,1.030194,0.025474,-0.103243,-0.372858,-0.000959,0.041112,-0.035670,-0.023953,0.184380,-0.762470,0.011334,0.161405,-0.329701,-0.047222,0.206792,-0.330596,-0.093905,-0.117246,-0.238129,-0.223466,0.136430,-0.438264,-0.060647,0.168141,-0.437071,-0.095168,0.164226,-0.243792,0.236464
0.020928,-0.757064,-0.014584,-0.164261,1.075644,-0.079015,0.127340,-0.464933,-0.008237,-0.070085,-0.044863,-0.000742,0.007076,1.023249,0.020796,-0.103548,-0.370784,-0.005559,0.039672,-0.066745,-0.027096,0.187329,-0.756534,-0.003551,0.163956,-0.328520,-0.059775,0.209285,-0.329330,-0.105684,-0.127402,-0.238731,-0.236536,0.140245,-0.445483,-0.074267,0.172349,-0.444227,-0.108570,0.157465,-0.244582,0.225546
0.014368,-0.740785,-0.022443,-0.155508,1.040667,-0.074811,0.122805,-0.440476,0.000513,-0.057135,-0.055161,0.007487,0.011145,1.000164,0.018775,-0.105084,-0.353275,0.002649,0.033407,-0.092677,-0.016583,0.189507,-0.748590,-0.007321,0.161174,-0.332127,-0.065244,0.209979,-0.332870,-0.114138,-0.123222,-0.260145,-0.242536,0.138147,-0.452404,-0.081698,0.171469,-0.451038,-0.116561,0.141161,-0.266282,0.214686
0.007356,-0.724517,-0.033222,-0.142423,0.999794,-0.072438,0.116135,-0.394837,0.008958,-0.036815,-0.053438,0.015152,0.016848,0.959302,0.013829,-0.104939,-0.330116,0.012978,0.030551,-0.112667,-0.003920,0.187592,-0.741434,-0.012996,0.154325,-0.343371,-0.072492,0.204544,-0.344028,-0.122188,-0.124945,-0.298013,-0.241731,0.132145,-0.464005,-0.090729,0.167856,-0.462524,-0.127424,0.130339,-0.303919,0.190501
0.003378,-0.716429,-0.041455,-0.132126,0.973399,-0.071413,0.111186,-0.350668,0.014720,-0.018788,-0.040435,0.020328,0.021611,0.921062,0.008431,-0.103879,-0.312834,0.020476,0.031910,-0.116692,0.004714,0.182373,-0.738683,-0.016563,0.146225,-0.358943,-0.076033,0.197649,-0.359526,-0.126248,-0.124981,-0.337143,-0.230777,0.124959,-0.476496,-0.095978,0.161841,-0.474976,-0.133243,0.123800,-0.342484,0.161402
-0.001860,-0.697301,-0.043071,-0.121026,0.923867,-0.064654,0.103097,-0.314327,0.028074,-0.011317,-0.037305,0.033186,0.028321,0.869869,0.010384,-0.096272,-0.278339,0.034503,0.036692,-0.098914,0.019749,0.165728,-0.733786,-0.030826,0.142758,-0.379942,-0.074355,0.191995,-0.380472,-0.121571,-0.146642,-0.401375,-0.193028,0.121542,-0.496787,-0.095719,0.158539,-0.495314,-0.132561,0.137048,-0.404934,0.117423
-0.005666,-0.673789,-0.041551,-0.110695,0.869044,-0.056752,0.096558,-0.286668,0.039595,-0.007455,-0.036720,0.044362,0.033519,0.818253,0.013332,-0.086943,-0.237978,0.046086,0.039773,-0.067001,0.031977,0.144502,-0.730930,-0.044961,0.138045,-0.400575,-0.069180,0.189974,-0.401108,-0.118076,-0.167143,-0.464350,-0.139728,0.116845,-0.514695,-0.091749,0.149834,-0.513441,-0.124145,0.151889,-0.465742,0.064103
-0.005253,-0.652449,-0.040141,-0.102589,0.826957,-0.052198,0.096462,-0.268358,0.039799,-0.000323,-0.031338,0.044426,0.033574,0.778888,0.011343,-0.080496,-0.202949,0.046721,0.036174,-0.028288,0.032574,0.124807,-0.734276,-0.047804,0.126056,-0.415702,-0.062381,0.186875,-0.416254,-0.118718,-0.162711,-0.499875,-0.081961,0.105979,-0.520146,-0.085778,0.131316,-0.519239,-0.110336,0.149501,-0.499396,0.007129
-0.007159,-0.630931,-0.038253,-0.095815,0.787595,-0.046992,0.096926,-0.252685,0.038135,-0.002602,-0.020439,0.042898,0.036402,0.745947,0.012704,-0.075032,-0.177843,0.055336,0.025558,0.005549,0.040983,0.104155,-0.756173,-0.049860,0.112854,-0.441303,-0.055316,0.180973,-0.441821,-0.117426,-0.165661,-0.557960,-0.049386,0.092706,-0.536216,-0.080989,0.108608,-0.535674,-0.096159,0.150114,-0.556400,-0.024427
-0.010470,-0.620020,-0.036855,-0.093689,0.770564,-0.043235,0.099124,-0.247285,0.035913,-0.011842,-0.009307,0.041113,0.041312,0.735792,0.015945,-0.072286,-0.175297,0.067350,0.014166,0.017505,0.052634,0.092714,-0.785805,-0.049241,0.105072,-0.467940,-0.049795,0.180383,-0.468369,-0.117465,-0.160092,-0.617181,-0.051675,0.083482,-0.558081,-0.079268,0.087766,-0.557894,-0.083125,0.139090,-0.615920,-0.021714
-0.009217,-0.587519,-0.029521,-0.097057,0.743305,-0.038138,0.100802,-0.252218,0.021387,-0.025239,-0.003805,0.027182,0.045217,0.710686,0.021699,-0.068014,-0.184310,0.078374,-0.003054,0.009888,0.064050,0.080032,-0.834583,-0.046969,0.101387,-0.474379,-0.038131,0.185636,-0.474580,-0.113053,-0.095178,-0.661850,-0.048882,0.077964,-0.559934,-0.073825,0.071644,-0.559928,-0.067331,0.077815,-0.661633,-0.012381
-0.007904,-0.543090,-0.022437,-0.100974,0.715049,-0.033592,0.102587,-0.258624,0.002726,-0.036427,-0.004350,0.009047,0.047366,0.686160,0.026138,-0.063442,-0.196719,0.083173,-0.021647,-0.006945,0.069684,0.071826,-0.890942,-0.041561,0.098664,-0.471929,-0.027129,0.184349,-0.471812,-0.102625,-0.009846,-0.702303,-0.052741,0.074148,-0.554429,-0.069847,0.065823,-0.554237,-0.060870,-0.003771,-0.703532,0.002951
-0.010984,-0.496299,-0.021798,-0.100500,0.695080,-0.032024,0.105105,-0.257653,-0.012106,-0.038948,-0.011271,-0.005602,0.046878,0.677698,0.025364,-0.059777,-0.204399,0.076437,-0.037152,-0.022628,0.063927,0.073658,-0.943370,-0.031093,0.094226,-0.471107,-0.023304,0.171314,-0.470652,-0.090764,0.056916,-0.749194,-0.076106,0.070156,-0.553617,-0.072686,0.069472,-0.552916,-0.069705,-0.075519,-0.752042,0.024736
-0.017721,-0.437950,-0.015391,-0.098710,0.664695,-0.023559,0.108236,-0.257215,-0.026216,-0.041624,-0.024301,-0.019632,0.046928,0.671955,0.031906,-0.053382,-0.215844,0.069723,-0.048581,-0.051642,0.058791,0.074356,-1.037426,-0.017616,0.090218,-0.471942,-0.015144,0.150982,-0.471194,-0.068275,0.099926,-0.806968,-0.099085,0.069149,-0.558732,-0.071967,0.082620,-0.557335,-0.080288,-0.130565,-0.811255,0.057172
-0.024729,-0.397154,-0.006448,-0.096465,0.639130,-0.012211,0.110506,-0.257463,-0.032709,-0.042983,-0.036868,-0.026090,0.047920,0.671865,0.041702,-0.046760,-0.225270,0.065744,-0.049581,-0.079366,0.056142,0.073591,-1.126028,-0.008070,0.088680,-0.478567,-0.004696,0.129509,-0.477668,-0.040755,0.118109,-0.855255,-0.101785,0.072215,-0.571944,-0.067880,0.103585,-0.569844,-0.090394,-0.161713,-0.860094,0.075470
-0.038282,-0.383049,-0.012014,-0.084730,0.620332,-0.010427,0.113141,-0.228526,-0.038290,-0.044921,-0.054043,-0.032335,0.052032,0.675950,0.040740,-0.037410,-0.228080,0.050495,-0.036351,-0.111830,0.042692,0.069329,-1.195145,0.010598,0.064746,-0.494395,-0.005860,0.083741,-0.493555,-0.023517,0.046952,-0.886232,-0.147320,0.056028,-0.584484,-0.073728,0.111141,-0.581727,-0.115105,-0.117239,-0.891331,0.109327
