body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.999765,-0.001557,-0.021576,0.001700,0.996071,0.046844,-0.074957,0.005418,0.990298,0.021004,0.073169,0.116251,0.993370,-0.008741,0.000438,0.114627,0.994654,-0.042416,-0.094131,-0.002069,0.995339,-0.027542,0.069310,-0.061134,0.998251,0.002975,-0.004767,-0.058856,0.997983,-0.006759,0.062142,-0.011107,0.839865,0.069586,-0.526995,-0.109820,0.816381,-0.538887,0.113873,0.173654,0.948336,0.182358,0.024275,-0.258487,0.839704,-0.073613,-0.526100,0.112680,0.817590,0.536769,0.113270,-0.174916,0.946890,-0.185436,0.024574,0.261552
0.999733,-0.001738,-0.022998,0.001095,0.996117,0.047147,-0.074198,0.004821,0.990213,0.021305,0.074168,0.116291,0.993375,-0.008266,0.000450,0.114617,0.994743,-0.042124,-0.093302,-0.002580,0.995294,-0.027284,0.069816,-0.061408,0.998234,0.002886,-0.004871,-0.059126,0.998230,-0.007341,0.057836,-0.011753,0.837771,0.069245,-0.530410,-0.109593,0.816079,-0.540709,0.110959,0.171277,0.948077,0.184245,0.017558,-0.258643,0.837920,-0.075126,-0.528867,0.112007,0.817972,0.537211,0.109768,-0.174000,0.946881,-0.187599,0.018168,0.260563
0.999702,-0.001900,-0.024332,0.000589,0.996155,0.047437,-0.073528,0.004322,0.990130,0.021585,0.075099,0.116346,0.993377,-0.007828,0.000516,0.114628,0.994822,-0.041846,-0.092566,-0.003003,0.995249,-0.027023,0.070328,-0.061675,0.998219,0.002776,-0.004960,-0.059390,0.998444,-0.007913,0.053797,-0.012337,0.835778,0.068948,-0.533638,-0.109326,0.815792,-0.542406,0.108171,0.169051,0.947803,0.185884,0.011184,-0.258828,0.836219,-0.076530,-0.531476,0.111420,0.818400,0.537522,0.106497,-0.173059,0.946811,-0.189497,0.012064,0.259796
0.999675,-0.002003,-0.025414,0.000117,0.996191,0.047639,-0.072937,0.003847,0.990069,0.021793,0.075773,0.116394,0.993377,-0.007640,0.000613,0.114649,0.994873,-0.041646,-0.092100,-0.003420,0.995203,-0.026818,0.070845,-0.061916,0.998205,0.002747,-0.004919,-0.059632,0.998608,-0.008434,0.050440,-0.012894,0.834045,0.068633,-0.536422,-0.109136,0.815442,-0.544000,0.105798,0.167108,0.947507,0.186825,0.005413,-0.259416,0.834781,-0.077777,-0.533661,0.110899,0.818739,0.537789,0.103701,-0.172325,0.946726,-0.190596,0.006524,0.259501
0.999649,-0.002076,-0.026421,-0.000284,0.996224,0.047815,-0.072392,0.003438,0.990018,0.021987,0.076335,0.116425,0.993376,-0.007508,0.000724,0.114657,0.994919,-0.041469,-0.091666,-0.003776,0.995159,-0.026635,0.071340,-0.062129,0.998192,0.002734,-0.004860,-0.059847,0.998753,-0.008930,0.047251,-0.013409,0.832408,0.068368,-0.539035,-0.108919,0.815203,-0.545351,0.103551,0.165267,0.947199,0.187802,-0.000099,-0.259892,0.833427,-0.078936,-0.535701,0.110421,0.819185,0.537846,0.101111,-0.171567,0.946601,-0.191688,0.001202,0.259231
0.999626,-0.002089,-0.027280,-0.000544,0.996251,0.047936,-0.071941,0.003164,0.989989,0.022150,0.076672,0.116419,0.993378,-0.007491,0.000864,0.114640,0.994957,-0.041339,-0.091296,-0.004008,0.995120,-0.026499,0.071792,-0.062285,0.998183,0.002750,-0.004762,-0.060005,0.998874,-0.009377,0.044395,-0.013842,0.830963,0.068204,-0.541333,-0.108659,0.815039,-0.546454,0.101516,0.163691,0.946894,0.188809,-0.005099,-0.260226,0.832237,-0.079910,-0.537482,0.110038,0.819677,0.537746,0.098895,-0.170818,0.946426,-0.192709,-0.003690,0.259089
0.999604,-0.002058,-0.028047,-0.000826,0.996280,0.048022,-0.071491,0.002860,0.989973,0.022301,0.076973,0.116325,0.993390,-0.007519,0.001049,0.114540,0.994991,-0.041242,-0.090961,-0.004273,0.995091,-0.026410,0.072115,-0.062416,0.998175,0.002751,-0.004726,-0.060135,0.998974,-0.009682,0.041866,-0.014264,0.829659,0.068088,-0.543372,-0.108523,0.814892,-0.547429,0.099720,0.162262,0.946669,0.189381,-0.009453,-0.260506,0.831170,-0.080713,-0.539096,0.109626,0.820081,0.537708,0.096906,-0.170137,0.946362,-0.193214,-0.007953,0.258852
0.999583,-0.002005,-0.028769,-0.001119,0.996310,0.048090,-0.071042,0.002541,0.989964,0.022445,0.077255,0.116187,0.993405,-0.007570,0.001254,0.114399,0.995022,-0.041161,-0.090646,-0.004554,0.995067,-0.026343,0.072372,-0.062534,0.998168,0.002745,-0.004722,-0.060250,0.999062,-0.009918,0.039500,-0.014681,0.828427,0.068004,-0.545274,-0.108444,0.814826,-0.548234,0.098051,0.160886,0.946469,0.189844,-0.013463,-0.260719,0.830165,-0.081436,-0.540621,0.109194,0.820491,0.537625,0.095035,-0.169478,0.946337,-0.193573,-0.011879,0.258525
0.999565,-0.001926,-0.029417,-0.001295,0.996334,0.048042,-0.070751,0.002336,0.989977,0.022476,0.077322,0.116027,0.993424,-0.007629,0.001228,0.114235,0.995036,-0.041081,-0.090520,-0.004730,0.995057,-0.026297,0.072569,-0.062476,0.998172,0.002667,-0.004711,-0.060190,0.999132,-0.009996,0.037503,-0.015099,0.827448,0.068098,-0.546752,-0.108419,0.814783,-0.548835,0.096669,0.159888,0.946421,0.189882,-0.016769,-0.260672,0.829326,-0.081838,-0.541924,0.108807,0.820801,0.537620,0.093553,-0.168815,0.946413,-0.193463,-0.015160,0.258157
0.999547,-0.001845,-0.030014,-0.001515,0.996356,0.047981,-0.070479,0.002088,0.989998,0.022502,0.077358,0.115816,0.993448,-0.007661,0.001187,0.114019,0.995048,-0.041031,-0.090401,-0.004953,0.995050,-0.026275,0.072675,-0.062472,0.998173,0.002567,-0.004751,-0.060183,0.999195,-0.010019,0.035617,-0.015508,0.826545,0.068180,-0.548098,-0.108457,0.814805,-0.549298,0.095439,0.158922,0.946402,0.189700,-0.019878,-0.260656,0.828557,-0.082199,-0.543129,0.108387,0.821081,0.537618,0.092166,-0.168224,0.946542,-0.193130,-0.018231,0.257735
0.999531,-0.001761,-0.030507,-0.001823,0.996378,0.047893,-0.070240,0.001752,0.990036,0.022517,0.077336,0.115504,0.993485,-0.007642,0.001122,0.113701,0.995055,-0.041039,-0.090297,-0.005270,0.995048,-0.026302,0.072600,-0.062578,0.998167,0.002424,-0.004890,-0.060279,0.999248,-0.009936,0.033953,-0.015902,0.825794,0.068223,-0.549190,-0.108633,0.814816,-0.549692,0.094498,0.158061,0.946471,0.188866,-0.022635,-0.260787,0.827926,-0.082460,-0.544145,0.107914,0.821233,0.537724,0.090971,-0.167791,0.946808,-0.192139,-0.020923,0.257291
0.999516,-0.001692,-0.030982,-0.002080,0.996390,0.047818,-0.070132,0.001476,0.990080,0.022531,0.077286,0.115160,0.993526,-0.007575,0.001039,0.113352,0.995053,-0.041017,-0.090313,-0.005535,0.995048,-0.026270,0.072495,-0.062727,0.998157,0.002372,-0.005023,-0.060426,0.999292,-0.009809,0.032495,-0.016253,0.825171,0.068319,-0.550079,-0.108805,0.814912,-0.549890,0.093713,0.157345,0.946643,0.187813,-0.025298,-0.260679,0.827382,-0.082618,-0.545033,0.107483,0.821412,0.537753,0.089967,-0.167361,0.947145,-0.190962,-0.023534,0.256704
0.999501,-0.001631,-0.031448,-0.002312,0.996397,0.047748,-0.070090,0.001230,0.990126,0.022544,0.077223,0.114799,0.993568,-0.007486,0.000949,0.112985,0.995046,-0.040980,-0.090388,-0.005775,0.995047,-0.026208,0.072375,-0.062899,0.998146,0.002365,-0.005154,-0.060597,0.999331,-0.009662,0.031142,-0.016584,0.824617,0.068442,-0.550861,-0.108973,0.815112,-0.549901,0.093018,0.156683,0.946861,0.186671,-0.027911,-0.260440,0.826883,-0.082728,-0.545854,0.107072,0.821636,0.537697,0.089065,-0.166924,0.947510,-0.189713,-0.026102,0.256032
0.999489,-0.001578,-0.031831,-0.002562,0.996402,0.047607,-0.070112,0.000965,0.990192,0.022499,0.076999,0.114386,0.993616,-0.007436,0.000795,0.112571,0.995038,-0.041006,-0.090448,-0.006037,0.995051,-0.026230,0.072201,-0.063024,0.998138,0.002399,-0.005242,-0.060721,0.999363,-0.009494,0.029936,-0.016953,0.824272,0.068499,-0.551322,-0.109211,0.815302,-0.549818,0.092665,0.156193,0.947173,0.184961,-0.029853,-0.260309,0.826576,-0.082729,-0.546397,0.106668,0.821781,0.537658,0.088463,-0.166659,0.947978,-0.187910,-0.027993,0.255430
0.999477,-0.001536,-0.032196,-0.002748,0.996406,0.047481,-0.070143,0.000767,0.990256,0.022470,0.076817,0.113963,0.993665,-0.007355,0.000630,0.112143,0.995033,-0.040994,-0.090495,-0.006230,0.995061,-0.026223,0.072004,-0.063099,0.998133,0.002458,-0.005377,-0.060793,0.999392,-0.009345,0.028777,-0.017317,0.824015,0.068569,-0.551658,-0.109412,0.815562,-0.549588,0.092411,0.155792,0.947530,0.183095,-0.031663,-0.260115,0.826331,-0.082667,-0.546845,0.106317,0.821970,0.537529,0.088006,-0.166385,0.948452,-0.185974,-0.029770,0.254886
0.999466,-0.001514,-0.032525,-0.002804,0.996407,0.047388,-0.070192,0.000704,0.990314,0.022477,0.076719,0.113519,0.993717,-0.007203,0.000444,0.111688,0.995035,-0.040904,-0.090514,-0.006282,0.995082,-0.026155,0.071761,-0.063071,0.998133,0.002571,-0.005601,-0.060763,0.999417,-0.009226,0.027716,-0.017670,0.823923,0.068665,-0.551758,-0.109543,0.815823,-0.549266,0.092328,0.155615,0.947986,0.180880,-0.033210,-0.259813,0.826203,-0.082472,-0.547114,0.106080,0.822162,0.537349,0.087823,-0.166114,0.948950,-0.183725,-0.031321,0.254478
0.999457,-0.001502,-0.032808,-0.002842,0.996406,0.047290,-0.070278,0.000662,0.990375,0.022476,0.076575,0.113085,0.993768,-0.007098,0.000184,0.111240,0.995037,-0.040871,-0.090504,-0.006318,0.995096,-0.026127,0.071540,-0.063109,0.998130,0.002610,-0.005864,-0.060793,0.999437,-0.009131,0.026739,-0.018099,0.823928,0.068715,-0.551711,-0.109707,0.816071,-0.548912,0.092407,0.155512,0.948590,0.178071,-0.034254,-0.259412,0.826159,-0.082203,-0.547260,0.105877,0.822315,0.537187,0.087796,-0.165892,0.949584,-0.180899,-0.032375,0.254003
0.999448,-0.001494,-0.033069,-0.002870,0.996403,0.047191,-0.070385,0.000631,0.990437,0.022471,0.076406,0.112658,0.993818,-0.007015,-0.000114,0.110798,0.995039,-0.040864,-0.090481,-0.006346,0.995107,-0.026119,0.071328,-0.063180,0.998124,0.002613,-0.006148,-0.060853,0.999454,-0.009046,0.025805,-0.018565,0.823987,0.068742,-0.551584,-0.109888,0.816369,-0.548463,0.092579,0.155429,0.949271,0.174909,-0.035061,-0.258962,0.826160,-0.081894,-0.547341,0.105692,0.822492,0.536972,0.087856,-0.165679,0.950289,-0.177727,-0.033195,0.253498
0.999442,-0.001467,-0.033256,-0.002769,0.996401,0.047170,-0.070430,0.000729,0.990479,0.022533,0.076287,0.112356,0.993855,-0.006897,-0.000447,0.110472,0.995044,-0.040881,-0.090429,-0.006250,0.995109,-0.026129,0.071275,-0.063204,0.998122,0.002617,-0.006465,-0.060857,0.999469,-0.009025,0.025067,-0.018778,0.824168,0.068598,-0.551306,-0.110013,0.816354,-0.548402,0.092922,0.155519,0.950439,0.169898,-0.035391,-0.257970,0.826293,-0.081445,-0.547194,0.105763,0.822465,0.536997,0.088244,-0.165528,0.951422,-0.172668,-0.033602,0.252693
0.999437,-0.001432,-0.033418,-0.002636,0.996398,0.047142,-0.070481,0.000859,0.990512,0.022570,0.076199,0.112117,0.993884,-0.006815,-0.000741,0.110212,0.995048,-0.040895,-0.090382,-0.006123,0.995111,-0.026139,0.071254,-0.063200,0.998121,0.002631,-0.006793,-0.060832,0.999482,-0.009002,0.024407,-0.018925,0.824392,0.068415,-0.550968,-0.110139,0.816407,-0.548227,0.093343,0.155606,0.951755,0.164163,-0.035494,-0.256813,0.826469,-0.080935,-0.546977,0.105897,0.822551,0.536844,0.088758,-0.165321,0.952690,-0.166868,-0.033801,0.251782
0.999434,-0.001377,-0.033527,-0.002440,0.996395,0.047105,-0.070543,0.001049,0.990527,0.022565,0.076177,0.112000,0.993899,-0.006800,-0.000953,0.110082,0.995053,-0.040901,-0.090342,-0.005935,0.995111,-0.026143,0.071302,-0.063142,0.998124,0.002668,-0.007139,-0.060750,0.999495,-0.008972,0.023905,-0.018937,0.824688,0.068160,-0.550531,-0.110273,0.816405,-0.548097,0.093879,0.155752,0.953361,0.157096,-0.035115,-0.255324,0.826718,-0.080304,-0.546643,0.106161,0.822648,0.536651,0.089478,-0.165074,0.954223,-0.159696,-0.033550,0.250658
0.999433,-0.001313,-0.033564,-0.002213,0.996391,0.047111,-0.070599,0.001272,0.990543,0.022615,0.076214,0.111823,0.993920,-0.006719,-0.001047,0.109894,0.995057,-0.040919,-0.090305,-0.005719,0.995101,-0.026141,0.071454,-0.063125,0.998124,0.002618,-0.007520,-0.060703,0.999503,-0.008904,0.023545,-0.018982,0.825065,0.067893,-0.549958,-0.110471,0.816469,-0.547831,0.094559,0.155942,0.955189,0.148916,-0.034185,-0.253513,0.827029,-0.079520,-0.546227,0.106474,0.822830,0.536322,0.090373,-0.164750,0.955966,-0.151393,-0.032763,0.249270
0.999434,-0.001244,-0.033564,-0.001972,0.996386,0.047139,-0.070650,0.001509,0.990559,0.022694,0.076281,0.111616,0.993945,-0.006603,-0.001081,0.109676,0.995060,-0.040945,-0.090267,-0.005491,0.995086,-0.026137,0.071660,-0.063128,0.998123,0.002524,-0.007917,-0.060675,0.999509,-0.008815,0.023258,-0.019046,0.825491,0.067623,-0.549306,-0.110700,0.816707,-0.547296,0.095327,0.156111,0.957088,0.140112,-0.032984,-0.251522,0.827377,-0.078668,-0.545758,0.106802,0.823186,0.535729,0.091373,-0.164347,0.957774,-0.142455,-0.031706,0.247731
0.999436,-0.001167,-0.033509,-0.001766,0.996377,0.047147,-0.070767,0.001713,0.990567,0.022713,0.076331,0.111511,0.993959,-0.006479,-0.001245,0.109557,0.995059,-0.040929,-0.090301,-0.005297,0.995078,-0.026119,0.071894,-0.063000,0.998130,0.002454,-0.008258,-0.060519,0.999520,-0.008626,0.023008,-0.018859,0.825914,0.067410,-0.548655,-0.110901,0.817371,-0.546158,0.096095,0.156147,0.958672,0.131974,-0.031783,-0.250041,0.827723,-0.077853,-0.545292,0.107098,0.823917,0.534592,0.092382,-0.163821,0.959286,-0.134170,-0.030633,0.246638
0.999438,-0.001095,-0.033454,-0.001582,0.996370,0.047151,-0.070852,0.001893,0.990572,0.022728,0.076401,0.111418,0.993971,-0.006396,-0.001375,0.109451,0.995056,-0.040905,-0.090354,-0.005125,0.995073,-0.026098,0.072097,-0.062858,0.998137,0.002390,-0.008554,-0.060354,0.999531,-0.008401,0.022729,-0.018743,0.826374,0.067284,-0.547937,-0.111104,0.818397,-0.544480,0.096912,0.156128,0.960018,0.124669,-0.030538,-0.248779,0.828087,-0.077055,-0.544812,0.107304,0.824909,0.533062,0.093398,-0.163239,0.960568,-0.126726,-0.029498,0.245724
0.999440,-0.001030,-0.033400,-0.001442,0.996368,0.047149,-0.070873,0.002027,0.990572,0.022739,0.076508,0.111342,0.993980,-0.006395,-0.001440,0.109367,0.995050,-0.040859,-0.090449,-0.004995,0.995074,-0.026064,0.072235,-0.062690,0.998147,0.002343,-0.008761,-0.060171,0.999540,-0.008100,0.022391,-0.018767,0.826899,0.067324,-0.547096,-0.111320,0.819906,-0.542060,0.097806,0.156076,0.960961,0.119159,-0.029197,-0.247997,0.828479,-0.076276,-0.544319,0.107340,0.826198,0.531075,0.094411,-0.162613,0.961464,-0.121090,-0.028241,0.245206
0.999442,-0.000965,-0.033357,-0.001340,0.996367,0.047137,-0.070901,0.002122,0.990576,0.022740,0.076532,0.111289,0.993985,-0.006497,-0.001486,0.109311,0.995042,-0.040858,-0.090537,-0.004906,0.995072,-0.026063,0.072345,-0.062599,0.998151,0.002370,-0.008959,-0.060064,0.999550,-0.007781,0.022040,-0.018820,0.827391,0.067462,-0.546296,-0.111505,0.821709,-0.539214,0.098641,0.155925,0.961536,0.115327,-0.028038,-0.247714,0.828832,-0.075607,-0.543887,0.107278,0.827622,0.528888,0.095303,-0.161976,0.962009,-0.117132,-0.027150,0.245116
0.999444,-0.000899,-0.033321,-0.001258,0.996365,0.047121,-0.070934,0.002197,0.990582,0.022735,0.076512,0.111245,0.993989,-0.006650,-0.001525,0.109266,0.995034,-0.040879,-0.090624,-0.004840,0.995068,-0.026077,0.072438,-0.062548,0.998154,0.002432,-0.009153,-0.059997,0.999559,-0.007451,0.021684,-0.018888,0.827855,0.067649,-0.545534,-0.111676,0.823523,-0.536343,0.099419,0.155762,0.961927,0.112356,-0.026967,-0.247680,0.829150,-0.074992,-0.543509,0.107170,0.828934,0.526866,0.096095,-0.161387,0.962378,-0.114033,-0.026139,0.245238
0.999443,-0.000820,-0.033357,-0.001147,0.996362,0.047170,-0.070946,0.002304,0.990571,0.022775,0.076643,0.111252,0.993986,-0.006966,-0.001453,0.109274,0.995027,-0.040859,-0.090719,-0.004743,0.995064,-0.026047,0.072563,-0.062484,0.998156,0.002515,-0.009319,-0.059920,0.999567,-0.007122,0.021301,-0.018994,0.828177,0.068023,-0.544983,-0.111754,0.825587,-0.533151,0.099918,0.155472,0.961919,0.111541,-0.026497,-0.248129,0.829311,-0.074505,-0.543362,0.107000,0.830370,0.524726,0.096618,-0.160665,0.962334,-0.113066,-0.025733,0.245902
0.999440,-0.000739,-0.033442,-0.001029,0.996362,0.047196,-0.070919,0.002413,0.990556,0.022793,0.076778,0.111289,0.993980,-0.007291,-0.001357,0.109313,0.995020,-0.040856,-0.090798,-0.004641,0.995059,-0.026042,0.072705,-0.062394,0.998161,0.002580,-0.009453,-0.059817,0.999577,-0.006796,0.020851,-0.019079,0.828405,0.068424,-0.544576,-0.111808,0.827416,-0.530327,0.100246,0.155197,0.961822,0.111055,-0.026180,-0.248758,0.829375,-0.074051,-0.543359,0.106838,0.831508,0.523067,0.096961,-0.159981,0.962196,-0.112425,-0.025482,0.246759
0.999434,-0.000649,-0.033625,-0.000897,0.996370,0.047182,-0.070813,0.002529,0.990534,0.022773,0.076923,0.111385,0.993966,-0.007632,-0.001212,0.109418,0.995015,-0.040882,-0.090848,-0.004528,0.995055,-0.026081,0.072880,-0.062248,0.998170,0.002616,-0.009525,-0.059658,0.999591,-0.006473,0.020266,-0.019123,0.828470,0.068882,-0.544418,-0.111812,0.829107,-0.527771,0.100294,0.154853,0.961548,0.111192,-0.026180,-0.249754,0.829279,-0.073667,-0.543590,0.106676,0.832473,0.521742,0.097036,-0.159242,0.961876,-0.112390,-0.025553,0.248010
0.999426,-0.000545,-0.033856,-0.000742,0.996378,0.047198,-0.070686,0.002667,0.990506,0.022779,0.077109,0.111503,0.993951,-0.007853,-0.001066,0.109541,0.995007,-0.040922,-0.090929,-0.004396,0.995045,-0.026117,0.073095,-0.062138,0.998177,0.002628,-0.009565,-0.059536,0.999606,-0.006160,0.019697,-0.019044,0.828388,0.069352,-0.544493,-0.111766,0.830561,-0.525632,0.100086,0.154474,0.961229,0.111453,-0.026511,-0.250827,0.829049,-0.073344,-0.544004,0.106574,0.833217,0.520811,0.096900,-0.158480,0.961503,-0.112453,-0.025968,0.249383
0.999418,-0.000433,-0.034112,-0.000577,0.996385,0.047230,-0.070551,0.002815,0.990475,0.022799,0.077315,0.111631,0.993935,-0.008014,-0.000920,0.109673,0.994996,-0.040969,-0.091026,-0.004257,0.995032,-0.026152,0.073327,-0.062049,0.998183,0.002631,-0.009592,-0.059435,0.999621,-0.005852,0.019135,-0.018907,0.828222,0.069824,-0.544698,-0.111700,0.831806,-0.523836,0.099731,0.154104,0.960888,0.111760,-0.027011,-0.251942,0.828745,-0.073049,-0.544521,0.106504,0.833780,0.520186,0.096641,-0.157728,0.961103,-0.112548,-0.026558,0.250818
0.999403,-0.000352,-0.034532,-0.000376,0.996383,0.047232,-0.070569,0.003008,0.990458,0.022790,0.077560,0.111616,0.993936,-0.008030,-0.000757,0.109663,0.994991,-0.040953,-0.091101,-0.004071,0.995017,-0.026097,0.073554,-0.062047,0.998183,0.002670,-0.009570,-0.059431,0.999639,-0.005598,0.018499,-0.018648,0.827876,0.070248,-0.545195,-0.111573,0.832718,-0.522635,0.099077,0.153679,0.960562,0.111390,-0.027828,-0.253256,0.828270,-0.072816,-0.545266,0.106540,0.834135,0.519961,0.096135,-0.156901,0.960693,-0.112025,-0.027459,0.252520
0.999388,-0.000281,-0.034982,-0.000141,0.996381,0.047258,-0.070579,0.003237,0.990437,0.022805,0.077821,0.111619,0.993936,-0.008003,-0.000613,0.109667,0.994988,-0.040944,-0.091147,-0.003849,0.995000,-0.026049,0.073806,-0.062037,0.998184,0.002710,-0.009512,-0.059421,0.999658,-0.005352,0.017851,-0.018328,0.827482,0.070672,-0.545770,-0.111416,0.833468,-0.521696,0.098322,0.153287,0.960263,0.110755,-0.028706,-0.254567,0.827745,-0.072574,-0.546079,0.106628,0.834410,0.519883,0.095575,-0.156034,0.960288,-0.111256,-0.028422,0.254284
0.999370,-0.000227,-0.035493,0.000161,0.996377,0.047333,-0.070574,0.003537,0.990408,0.022866,0.078110,0.111657,0.993934,-0.007890,-0.000507,0.109698,0.994990,-0.040946,-0.091132,-0.003557,0.994980,-0.026014,0.074106,-0.062011,0.998187,0.002753,-0.009378,-0.059398,0.999679,-0.005118,0.017176,-0.017887,0.827003,0.071103,-0.546484,-0.111199,0.834043,-0.521062,0.097392,0.152911,0.960017,0.109629,-0.029704,-0.255866,0.827125,-0.072315,-0.547016,0.106812,0.834619,0.519958,0.094926,-0.155059,0.959897,-0.110029,-0.029510,0.256165
0.999351,-0.000198,-0.036029,0.000440,0.996369,0.047441,-0.070588,0.003821,0.990398,0.022988,0.078282,0.111607,0.993943,-0.007706,-0.000564,0.109629,0.994991,-0.040964,-0.091126,-0.003285,0.994959,-0.025980,0.074367,-0.062058,0.998185,0.002802,-0.009235,-0.059448,0.999701,-0.004938,0.016457,-0.017378,0.826536,0.071424,-0.547196,-0.110962,0.834495,-0.520613,0.096504,0.152534,0.959841,0.108151,-0.030688,-0.257035,0.826541,-0.072113,-0.547882,0.107027,0.834810,0.520030,0.094311,-0.154162,0.959582,-0.108498,-0.030566,0.257870
0.999331,-0.000181,-0.036576,0.000708,0.996361,0.047566,-0.070611,0.004097,0.990395,0.023142,0.078398,0.111514,0.993957,-0.007485,-0.000701,0.109511,0.994991,-0.040990,-0.091123,-0.003023,0.994937,-0.025946,0.074608,-0.062140,0.998181,0.002852,-0.009087,-0.059535,0.999723,-0.004784,0.015717,-0.016833,0.826077,0.071694,-0.547904,-0.110713,0.834907,-0.520223,0.095640,0.152155,0.959694,0.106557,-0.031653,-0.258129,0.825980,-0.071942,-0.548705,0.107254,0.835038,0.520028,0.093723,-0.153292,0.959297,-0.106873,-0.031592,0.259480
0.999310,-0.000148,-0.037116,0.001003,0.996357,0.047666,-0.070579,0.004393,0.990379,0.023253,0.078540,0.111534,0.993959,-0.007276,-0.000828,0.109509,0.995000,-0.040939,-0.091058,-0.002728,0.994915,-0.025860,0.074943,-0.062116,0.998182,0.002995,-0.009039,-0.059510,0.999745,-0.004667,0.014964,-0.016279,0.825607,0.071957,-0.548637,-0.110425,0.835321,-0.519835,0.094747,0.151769,0.959600,0.105097,-0.032901,-0.258923,0.825424,-0.071797,-0.549513,0.107503,0.835328,0.519924,0.093147,-0.152412,0.959052,-0.105350,-0.032912,0.260840
0.999290,-0.000104,-0.037646,0.001324,0.996357,0.047773,-0.070484,0.004712,0.990354,0.023369,0.078695,0.111623,0.993953,-0.007108,-0.000950,0.109575,0.995011,-0.040898,-0.090963,-0.002407,0.994891,-0.025778,0.075299,-0.062114,0.998183,0.003130,-0.008960,-0.059508,0.999765,-0.004572,0.014223,-0.015695,0.825148,0.072231,-0.549357,-0.110093,0.835793,-0.519347,0.093855,0.151391,0.959488,0.104041,-0.034227,-0.259589,0.824890,-0.071681,-0.550277,0.107764,0.835726,0.519640,0.092612,-0.151523,0.958777,-0.104210,-0.034321,0.262123
0.999270,-0.000040,-0.038157,0.001696,0.996365,0.047892,-0.070265,0.005075,0.990311,0.023491,0.078877,0.111848,0.993931,-0.007018,-0.001060,0.109777,0.995027,-0.040879,-0.090808,-0.002038,0.994860,-0.025705,0.075694,-0.062159,0.998181,0.003247,-0.008824,-0.059556,0.999785,-0.004525,0.013504,-0.015054,0.824710,0.072519,-0.550059,-0.109675,0.836337,-0.518735,0.092960,0.151038,0.959357,0.103663,-0.035739,-0.260023,0.824394,-0.071614,-0.550972,0.108057,0.836249,0.519140,0.092142,-0.150639,0.958458,-0.103707,-0.035935,0.263271
0.999252,0.000031,-0.038607,0.002007,0.996377,0.047972,-0.070014,0.005372,0.990277,0.023591,0.079027,0.112025,0.993913,-0.006974,-0.001112,0.109939,0.995046,-0.040877,-0.090608,-0.001730,0.994825,-0.025643,0.076081,-0.062271,0.998174,0.003323,-0.008776,-0.059664,0.999802,-0.004495,0.012863,-0.014494,0.824350,0.072776,-0.550642,-0.109290,0.836928,-0.518010,0.092215,0.150709,0.959235,0.103902,-0.037304,-0.260155,0.823999,-0.071606,-0.551520,0.108278,0.836819,0.518501,0.091763,-0.149900,0.958183,-0.103806,-0.037597,0.264000
0.999236,0.000105,-0.039027,0.002289,0.996392,0.048034,-0.069746,0.005637,0.990247,0.023679,0.079161,0.112181,0.993897,-0.006953,-0.001136,0.110082,0.995066,-0.040884,-0.090386,-0.001451,0.994788,-0.025588,0.076463,-0.062416,0.998166,0.003378,-0.008774,-0.059801,0.999817,-0.004473,0.012262,-0.013974,0.824025,0.073020,-0.551170,-0.108919,0.837496,-0.517299,0.091535,0.150412,0.959115,0.104517,-0.038882,-0.260122,0.823651,-0.071627,-0.552001,0.108463,0.837375,0.517852,0.091421,-0.149247,0.957926,-0.104273,-0.039270,0.264506
0.999220,0.000169,-0.039409,0.002664,0.996393,0.048148,-0.069618,0.006007,0.990220,0.023804,0.079209,0.112358,0.993879,-0.006876,-0.001122,0.110250,0.995088,-0.040886,-0.090151,-0.001077,0.994747,-0.025513,0.076890,-0.062575,0.998157,0.003403,-0.008678,-0.059959,0.999832,-0.004478,0.011691,-0.013415,0.823689,0.073319,-0.551719,-0.108470,0.837998,-0.516682,0.090776,0.150196,0.959118,0.105370,-0.040565,-0.259508,0.823272,-0.071622,-0.552514,0.108723,0.837921,0.517236,0.091088,-0.148520,0.957743,-0.104994,-0.041061,0.264612
