body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.009667,-0.003585,0.003140,-0.013111,-0.003507,0.003120,-0.011391,-0.002921,0.003084,-0.004125,-0.000752,0.001745,-0.013725,-0.003507,0.003004,-0.009090,-0.002744,0.002872,0.000966,-0.002615,0.001095,-0.007922,-0.003592,0.003326,0.011930,-0.001874,0.000147,0.006053,-0.003057,-0.000090,-0.002445,-0.004751,-0.002340,0.010248,-0.001783,0.003277,-0.001617,0.003164,0.001582,-0.017663,0.005039,-0.002909
-0.009827,-0.000397,0.003702,-0.014114,-0.000154,0.003810,-0.010480,0.000095,0.003663,-0.003211,0.001266,0.002264,-0.013874,-0.000152,0.003421,-0.008836,-0.000051,0.003321,0.000667,-0.000701,0.001668,-0.007857,-0.000483,0.003911,0.014187,0.000736,0.000740,0.006455,0.000719,0.000807,-0.002789,-0.000165,-0.001574,0.014244,0.000753,0.003278,0.003187,0.004830,0.001809,-0.013705,0.005188,-0.002914
-0.009773,0.002109,0.003642,-0.014810,0.002540,0.003900,-0.009507,0.002399,0.003652,-0.001372,0.002841,0.002056,-0.014055,0.002544,0.003193,-0.008289,0.002082,0.003113,0.002602,0.000638,0.001252,-0.007541,0.001952,0.003876,0.017652,0.002533,0.000675,0.007747,0.002726,0.000818,-0.002679,0.001693,-0.001861,0.018378,0.002522,0.002596,0.007927,0.004964,0.001470,-0.009212,0.003565,-0.003314
-0.009530,0.002679,0.002989,-0.014852,0.003228,0.003349,-0.008959,0.002840,0.003059,0.000473,0.003184,0.001230,-0.014178,0.003234,0.002437,-0.007723,0.002587,0.002356,0.005804,0.000732,0.000067,-0.007131,0.002496,0.003239,0.020588,0.002615,-0.000042,0.009278,0.001958,-0.000081,-0.002176,-0.000109,-0.003071,0.020580,0.002637,0.001550,0.010232,0.003498,0.000720,-0.006432,0.000981,-0.003908
-0.010571,0.003547,0.004486,-0.016418,0.004154,0.004887,-0.009007,0.002873,0.004478,0.001438,0.002191,0.002428,-0.015634,0.004161,0.003881,-0.007969,0.003021,0.003807,0.004536,0.000999,0.001706,-0.007914,0.003338,0.004759,0.023037,0.003666,0.000906,0.009042,0.003085,0.000931,-0.004732,0.001498,-0.002614,0.023706,0.003665,0.002856,0.013500,0.003069,0.002294,-0.001985,-0.000450,-0.001975
-0.013443,0.003316,0.006233,-0.020170,0.003977,0.006675,-0.011500,0.001615,0.006149,0.000406,-0.000167,0.003794,-0.018898,0.003985,0.005580,-0.010173,0.002393,0.005516,0.001408,0.000127,0.003582,-0.010463,0.003076,0.006536,0.024071,0.003618,0.002042,0.007093,0.003235,0.002176,-0.008885,0.001998,-0.001895,0.025699,0.003582,0.004339,0.014639,0.001926,0.003914,-0.000060,-0.001883,-0.000100
-0.018689,0.000589,0.006334,-0.026769,0.001356,0.006873,-0.018286,-0.001815,0.006314,-0.003738,-0.003913,0.003482,-0.024443,0.001367,0.005591,-0.015478,-0.000287,0.005531,-0.000965,-0.003191,0.003120,-0.015353,0.000309,0.006668,0.022767,0.000404,0.001883,0.003478,-0.000468,0.001970,-0.013175,-0.003126,-0.002330,0.024502,0.000361,0.003823,0.010557,-0.001687,0.003300,-0.004851,-0.004479,-0.000863
-0.020797,0.001785,0.006163,-0.029878,0.002591,0.006735,-0.020556,-0.001649,0.006076,-0.002989,-0.004436,0.002696,-0.027485,0.002602,0.005390,-0.018102,0.000834,0.005335,-0.002011,-0.002331,0.002674,-0.017023,0.001495,0.006534,0.026172,0.001227,0.001184,0.005188,0.000262,0.001325,-0.011964,-0.004134,-0.003146,0.027737,0.001193,0.002978,0.011709,-0.001292,0.002426,-0.004132,-0.003127,-0.001808
-0.018714,0.006308,0.005804,-0.027940,0.007063,0.006338,-0.017174,0.002030,0.005565,0.002279,-0.001472,0.001850,-0.026502,0.007074,0.005086,-0.016733,0.005198,0.005036,-0.001206,0.002276,0.002481,-0.014636,0.006042,0.006198,0.032573,0.005675,0.000219,0.011359,0.005057,0.000505,-0.005875,-0.000531,-0.003980,0.033782,0.005663,0.002149,0.017514,0.002919,0.001659,0.001732,0.001508,-0.002520
-0.019745,0.008030,0.006851,-0.030251,0.008917,0.007511,-0.018074,0.003629,0.006673,0.002927,-0.000111,0.002696,-0.028741,0.008930,0.006029,-0.017478,0.006469,0.005995,-0.000768,0.003041,0.003292,-0.015071,0.007706,0.007293,0.037789,0.007330,0.000350,0.015096,0.007925,0.001022,-0.002706,0.002192,-0.003576,0.039891,0.007287,0.002462,0.021558,0.003483,0.002084,0.005283,0.003783,-0.002191
-0.024114,0.008297,0.008158,-0.036302,0.009388,0.009013,-0.022871,0.004111,0.008139,-0.000594,0.000351,0.003958,-0.034304,0.009404,0.007177,-0.021563,0.006434,0.007159,-0.003482,0.002458,0.004273,-0.018766,0.007888,0.008651,0.040438,0.007456,0.000612,0.016339,0.009219,0.001664,-0.001896,0.003343,-0.003019,0.043719,0.007371,0.002846,0.023237,0.002808,0.002529,0.005815,0.004733,-0.002005
