body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.999954,0.003247,-0.008857,-0.001868,0.996643,0.053177,-0.062236,0.001083,0.989533,0.029847,0.090984,0.107962,0.994394,-0.006306,0.004526,0.105454,0.996245,-0.039206,-0.077004,-0.005359,0.993765,-0.024193,0.086335,-0.066279,0.997924,0.001790,-0.011766,-0.063295,0.999174,-0.002183,0.032826,-0.023854,0.945764,0.321476,0.032303,-0.033763,0.878585,0.348281,0.284946,-0.159984,0.881151,0.363028,0.082961,-0.291380,0.978346,-0.204023,-0.033035,-0.011090,0.896793,-0.256956,0.196740,0.301711,0.898766,-0.248196,-0.031770,0.360013
0.999957,0.003248,-0.008477,-0.001921,0.996641,0.053172,-0.062275,0.001030,0.989571,0.029891,0.090728,0.107820,0.994406,-0.006304,0.004683,0.105331,0.996235,-0.039171,-0.077152,-0.005416,0.993794,-0.024161,0.085993,-0.066296,0.997922,0.001797,-0.011797,-0.063324,0.999148,-0.002284,0.033548,-0.023924,0.945225,0.322902,0.033443,-0.034145,0.877792,0.349451,0.286208,-0.159531,0.880589,0.364166,0.084502,-0.291213,0.978603,-0.202904,-0.032327,-0.010966,0.896814,-0.255582,0.196504,0.302968,0.898831,-0.246610,-0.032009,0.360919
0.999960,0.003258,-0.008063,-0.001944,0.996636,0.053167,-0.062355,0.001009,0.989604,0.029917,0.090468,0.107720,0.994413,-0.006290,0.004890,0.105256,0.996224,-0.039142,-0.077309,-0.005447,0.993825,-0.024142,0.085662,-0.066270,0.997922,0.001799,-0.011808,-0.063310,0.999120,-0.002370,0.034349,-0.023955,0.944730,0.324187,0.034606,-0.034511,0.877068,0.350465,0.287371,-0.159201,0.880063,0.365115,0.085813,-0.291234,0.978815,-0.202009,-0.031569,-0.010798,0.896790,-0.254382,0.196355,0.304142,0.898867,-0.245172,-0.032287,0.361782
0.999964,0.003284,-0.007580,-0.001909,0.996627,0.053158,-0.062517,0.001046,0.989630,0.029909,0.090205,0.107703,0.994410,-0.006255,0.005202,0.105275,0.996211,-0.039129,-0.077483,-0.005424,0.993858,-0.024152,0.085354,-0.066162,0.997929,0.001789,-0.011775,-0.063213,0.999087,-0.002427,0.035313,-0.023913,0.944271,0.325345,0.035881,-0.034854,0.876392,0.351316,0.288514,-0.158976,0.879575,0.365861,0.086985,-0.291424,0.978989,-0.201313,-0.030703,-0.010533,0.896705,-0.253322,0.196332,0.305289,0.898874,-0.243829,-0.032557,0.362647
0.999968,0.003322,-0.007047,-0.001879,0.996616,0.053144,-0.062705,0.001078,0.989660,0.029892,0.089887,0.107700,0.994405,-0.006206,0.005471,0.105306,0.996195,-0.039127,-0.077688,-0.005411,0.993900,-0.024174,0.084927,-0.066069,0.997934,0.001795,-0.011779,-0.063131,0.999049,-0.002466,0.036390,-0.023911,0.943848,0.326382,0.037180,-0.035266,0.875767,0.352043,0.289550,-0.158929,0.879108,0.366423,0.087935,-0.291840,0.979123,-0.200817,-0.029763,-0.010290,0.896606,-0.252395,0.196410,0.306297,0.898894,-0.242600,-0.032832,0.363397
0.999972,0.003366,-0.006488,-0.001852,0.996604,0.053127,-0.062904,0.001106,0.989692,0.029870,0.089541,0.107703,0.994401,-0.006152,0.005718,0.105343,0.996178,-0.039129,-0.077907,-0.005403,0.993947,-0.024201,0.084442,-0.065984,0.997939,0.001811,-0.011797,-0.063058,0.999006,-0.002494,0.037525,-0.023929,0.943460,0.327306,0.038455,-0.035711,0.875214,0.352656,0.290429,-0.159014,0.878679,0.366826,0.088629,-0.292416,0.979217,-0.200505,-0.028814,-0.010060,0.896502,-0.251611,0.196523,0.307171,0.898919,-0.241495,-0.033155,0.364040
0.999976,0.003413,-0.005837,-0.001810,0.996590,0.053050,-0.063191,0.001149,0.989731,0.029781,0.089163,0.107682,0.994397,-0.006089,0.005980,0.105363,0.996154,-0.039166,-0.078189,-0.005386,0.993980,-0.024240,0.084080,-0.065928,0.997942,0.001747,-0.011748,-0.063013,0.998955,-0.002554,0.038888,-0.023897,0.943108,0.328099,0.039881,-0.036176,0.874700,0.353099,0.291322,-0.159222,0.878303,0.367008,0.089252,-0.293126,0.979276,-0.200388,-0.027713,-0.009732,0.896335,-0.250947,0.196802,0.308023,0.898924,-0.240467,-0.033373,0.364689
0.999979,0.003466,-0.005132,-0.001738,0.996577,0.052956,-0.063474,0.001219,0.989774,0.029679,0.088729,0.107671,0.994393,-0.006057,0.006210,0.105392,0.996131,-0.039200,-0.078477,-0.005341,0.994021,-0.024285,0.083651,-0.065839,0.997948,0.001671,-0.011680,-0.062938,0.998897,-0.002603,0.040350,-0.023860,0.942775,0.328823,0.041309,-0.036664,0.874232,0.353467,0.292112,-0.159531,0.877954,0.367078,0.089710,-0.293944,0.979307,-0.200404,-0.026593,-0.009379,0.896159,-0.250382,0.197108,0.308800,0.898928,-0.239521,-0.033606,0.365280
0.999983,0.003529,-0.004320,-0.001607,0.996566,0.052823,-0.063752,0.001344,0.989827,0.029553,0.088181,0.107674,0.994387,-0.006086,0.006372,0.105437,0.996106,-0.039232,-0.078774,-0.005239,0.994077,-0.024346,0.083088,-0.065686,0.997958,0.001565,-0.011572,-0.062805,0.998830,-0.002633,0.042011,-0.023816,0.942446,0.329512,0.042816,-0.037205,0.873764,0.353782,0.292894,-0.159965,0.877604,0.367050,0.090124,-0.294895,0.979319,-0.200525,-0.025378,-0.008977,0.895955,-0.249872,0.197503,0.309549,0.898932,-0.238608,-0.033777,0.365851
0.999987,0.003587,-0.003416,-0.001525,0.996552,0.052682,-0.064086,0.001421,0.989879,0.029393,0.087554,0.107752,0.994373,-0.006169,0.006455,0.105556,0.996080,-0.039280,-0.079089,-0.005188,0.994125,-0.024404,0.082549,-0.065616,0.997962,0.001410,-0.011470,-0.062753,0.998750,-0.002663,0.043872,-0.023790,0.942119,0.330170,0.044372,-0.037821,0.873285,0.354066,0.293661,-0.160542,0.877237,0.366944,0.090505,-0.295999,0.979308,-0.200756,-0.024090,-0.008544,0.895724,-0.249428,0.197978,0.310272,0.898933,-0.237748,-0.033883,0.366399
0.999989,0.003643,-0.002465,-0.001468,0.996536,0.052538,-0.064448,0.001475,0.989930,0.029218,0.086889,0.107868,0.994356,-0.006278,0.006497,0.105712,0.996052,-0.039336,-0.079410,-0.005163,0.994169,-0.024460,0.082024,-0.065587,0.997964,0.001230,-0.011370,-0.062742,0.998662,-0.002694,0.045835,-0.023773,0.941791,0.330826,0.045865,-0.038473,0.872815,0.354362,0.294332,-0.161215,0.876849,0.366819,0.090785,-0.297217,0.979273,-0.201089,-0.022852,-0.008089,0.895475,-0.249091,0.198421,0.310979,0.898916,-0.236979,-0.034027,0.366923
0.999991,0.003721,-0.001290,-0.001380,0.996516,0.052382,-0.064874,0.001558,0.989990,0.029034,0.086160,0.107951,0.994341,-0.006303,0.006585,0.105840,0.996016,-0.039430,-0.079821,-0.005119,0.994219,-0.024548,0.081407,-0.065560,0.997966,0.001031,-0.011344,-0.062729,0.998554,-0.002731,0.048181,-0.023684,0.941443,0.331491,0.047577,-0.039179,0.872270,0.354629,0.295191,-0.162005,0.876421,0.366612,0.091260,-0.298586,0.979224,-0.201510,-0.021426,-0.007474,0.895120,-0.248787,0.199050,0.311841,0.898856,-0.236187,-0.033993,0.367585
0.999992,0.003808,-0.000033,-0.001281,0.996495,0.052230,-0.065320,0.001651,0.990049,0.028849,0.085407,0.108054,0.994325,-0.006308,0.006692,0.105990,0.995979,-0.039521,-0.080239,-0.005066,0.994270,-0.024633,0.080789,-0.065527,0.997968,0.000864,-0.011276,-0.062713,0.998432,-0.002763,0.050694,-0.023582,0.941074,0.332200,0.049282,-0.039922,0.871691,0.354945,0.296039,-0.162877,0.875944,0.366413,0.091722,-0.300085,0.979156,-0.202007,-0.020030,-0.006799,0.894713,-0.248572,0.199677,0.312777,0.898757,-0.235443,-0.033983,0.368302
0.999991,0.003910,0.001387,-0.001160,0.996470,0.052084,-0.065808,0.001765,0.990108,0.028659,0.084602,0.108197,0.994303,-0.006272,0.006837,0.106184,0.995941,-0.039609,-0.080672,-0.004995,0.994321,-0.024714,0.080165,-0.065483,0.997971,0.000757,-0.011125,-0.062691,0.998287,-0.002788,0.053537,-0.023455,0.940668,0.332968,0.051144,-0.040748,0.871022,0.355301,0.297035,-0.163869,0.875392,0.366197,0.092313,-0.301773,0.979075,-0.202564,-0.018515,-0.006017,0.894211,-0.248394,0.200450,0.313857,0.898614,-0.234676,-0.033872,0.369152
0.999987,0.004019,0.002990,-0.001024,0.996442,0.051930,-0.066357,0.001894,0.990191,0.028488,0.083613,0.108256,0.994291,-0.006178,0.006958,0.106295,0.995895,-0.039708,-0.081191,-0.004917,0.994393,-0.024824,0.079319,-0.065380,0.997977,0.000685,-0.011033,-0.062610,0.998117,-0.002862,0.056673,-0.023299,0.940239,0.333757,0.053132,-0.041645,0.870285,0.355662,0.298150,-0.164967,0.874783,0.365936,0.092976,-0.303647,0.978971,-0.203230,-0.016920,-0.005129,0.893595,-0.248317,0.201368,0.315082,0.898397,-0.233946,-0.033681,0.370159
0.999980,0.004131,0.004684,-0.000881,0.996411,0.051772,-0.066935,0.002029,0.990285,0.028327,0.082531,0.108272,0.994284,-0.006054,0.007067,0.106365,0.995845,-0.039814,-0.081755,-0.004837,0.994475,-0.024950,0.078359,-0.065248,0.997984,0.000631,-0.010974,-0.062501,0.997929,-0.002962,0.059955,-0.023130,0.939785,0.334597,0.055102,-0.042576,0.869515,0.356081,0.299259,-0.166115,0.874112,0.365704,0.093569,-0.305669,0.978846,-0.203977,-0.015396,-0.004178,0.892895,-0.248372,0.202309,0.316418,0.898104,-0.233291,-0.033557,0.371294
0.999969,0.004244,0.006597,-0.000563,0.996373,0.051545,-0.067661,0.002338,0.990383,0.028089,0.081447,0.108252,0.994277,-0.005949,0.007314,0.106413,0.995785,-0.039861,-0.082471,-0.004588,0.994566,-0.025029,0.077441,-0.064927,0.998004,0.000739,-0.010808,-0.062211,0.997704,-0.003139,0.063672,-0.022845,0.939310,0.335428,0.057342,-0.043543,0.868655,0.356446,0.300644,-0.167325,0.873399,0.365369,0.094365,-0.307856,0.978695,-0.204842,-0.013692,-0.003002,0.892002,-0.248533,0.203525,0.318027,0.897692,-0.232638,-0.033251,0.372724
0.999954,0.004360,0.008593,-0.000195,0.996333,0.051307,-0.068420,0.002695,0.990490,0.027850,0.080248,0.108233,0.994271,-0.005877,0.007508,0.106462,0.995724,-0.039930,-0.083195,-0.004293,0.994660,-0.025131,0.076472,-0.064592,0.998025,0.000823,-0.010624,-0.061908,0.997456,-0.003340,0.067549,-0.022513,0.938820,0.336289,0.059540,-0.044514,0.867767,0.356855,0.302041,-0.168539,0.872644,0.365045,0.095109,-0.310144,0.978520,-0.205789,-0.012088,-0.001724,0.890999,-0.248852,0.204769,0.319787,0.897186,-0.232059,-0.033005,0.374321
0.999932,0.004481,0.010754,0.000274,0.996288,0.051045,-0.069246,0.003150,0.990613,0.027603,0.078819,0.108217,0.994265,-0.005874,0.007591,0.106513,0.995659,-0.040043,-0.083934,-0.003906,0.994761,-0.025281,0.075404,-0.064231,0.998047,0.000859,-0.010402,-0.061582,0.997172,-0.003593,0.071744,-0.022086,0.938326,0.337126,0.061814,-0.045495,0.866826,0.357241,0.303594,-0.169769,0.871878,0.364636,0.095959,-0.312506,0.978318,-0.206841,-0.010470,-0.000260,0.889827,-0.249328,0.206166,0.321774,0.896571,-0.231511,-0.032657,0.376160
0.999904,0.004616,0.013007,0.000899,0.996234,0.050770,-0.070192,0.003759,0.990741,0.027338,0.077303,0.108209,0.994258,-0.005817,0.007671,0.106574,0.995583,-0.040168,-0.084797,-0.003377,0.994863,-0.025428,0.074355,-0.063816,0.998074,0.000891,-0.010120,-0.061205,0.996846,-0.003882,0.076324,-0.021399,0.937835,0.337923,0.064226,-0.046346,0.865836,0.357561,0.305413,-0.170882,0.871174,0.364100,0.097053,-0.314751,0.978094,-0.207969,-0.008842,0.001565,0.888426,-0.249967,0.207710,0.324148,0.895796,-0.230935,-0.032159,0.378397
0.999870,0.004759,0.015306,0.001603,0.996173,0.050491,-0.071199,0.004446,0.990869,0.027069,0.075742,0.108205,0.994251,-0.005728,0.007747,0.106639,0.995500,-0.040297,-0.085723,-0.002777,0.994965,-0.025570,0.073315,-0.063375,0.998101,0.000925,-0.009809,-0.060804,0.996485,-0.004190,0.081095,-0.020581,0.937371,0.338667,0.066487,-0.047114,0.864843,0.357878,0.307271,-0.171911,0.870553,0.363480,0.098186,-0.316825,0.977846,-0.209163,-0.007410,0.003589,0.886879,-0.250823,0.209247,0.326726,0.894908,-0.230400,-0.031605,0.380864
0.999831,0.004928,0.017530,0.002365,0.996090,0.050262,-0.072466,0.005197,0.990978,0.026773,0.074322,0.108269,0.994238,-0.005564,0.007825,0.106766,0.995389,-0.040429,-0.086957,-0.002143,0.995037,-0.025634,0.072609,-0.063032,0.998123,0.000985,-0.009486,-0.060499,0.996055,-0.004511,0.086445,-0.019513,0.936922,0.339321,0.068936,-0.047813,0.863746,0.358105,0.309542,-0.172880,0.870055,0.362635,0.099759,-0.318665,0.977584,-0.210379,-0.005861,0.006011,0.885078,-0.251782,0.211073,0.329683,0.893882,-0.229730,-0.030623,0.383746
0.999789,0.005119,0.019653,0.003222,0.995995,0.050056,-0.073838,0.006042,0.991079,0.026476,0.072882,0.108392,0.994219,-0.005380,0.007875,0.106950,0.995262,-0.040613,-0.088332,-0.001434,0.995094,-0.025722,0.072112,-0.062659,0.998147,0.000953,-0.009167,-0.060155,0.995583,-0.004842,0.091944,-0.018382,0.936532,0.339871,0.071045,-0.048462,0.862657,0.358351,0.311778,-0.173787,0.869711,0.361691,0.101333,-0.320177,0.977306,-0.211608,-0.004621,0.008561,0.883183,-0.252969,0.212852,0.332700,0.892777,-0.229117,-0.029499,0.386761
0.999744,0.005356,0.021574,0.004269,0.995878,0.049892,-0.075418,0.007075,0.991169,0.026173,0.071401,0.108636,0.994187,-0.005159,0.007870,0.107251,0.995102,-0.040902,-0.089994,-0.000574,0.995124,-0.025863,0.072028,-0.062227,0.998175,0.000735,-0.008859,-0.059735,0.995051,-0.005187,0.097739,-0.017124,0.936206,0.340288,0.072913,-0.049044,0.861541,0.358575,0.314132,-0.174624,0.869547,0.360603,0.103077,-0.321293,0.977022,-0.212805,-0.003598,0.011336,0.881162,-0.254344,0.214688,0.335815,0.891579,-0.228514,-0.028079,0.389974
0.999699,0.005703,0.023255,0.005379,0.995730,0.049770,-0.077313,0.008163,0.991241,0.025837,0.070232,0.108819,0.994165,-0.004870,0.007828,0.107478,0.994870,-0.041247,-0.092369,0.000276,0.995099,-0.025901,0.072583,-0.061964,0.998193,0.000423,-0.008550,-0.059473,0.994442,-0.005498,0.103962,-0.015682,0.935931,0.340601,0.074628,-0.049542,0.860338,0.358798,0.316746,-0.175370,0.869543,0.359403,0.105166,-0.321970,0.976753,-0.213866,-0.002724,0.014416,0.879009,-0.255819,0.216647,0.339063,0.890290,-0.227851,-0.026267,0.393419
0.999652,0.006104,0.024816,0.006520,0.995564,0.049671,-0.079365,0.009273,0.991305,0.025490,0.069221,0.108966,0.994147,-0.004540,0.007767,0.107662,0.994597,-0.041617,-0.095100,0.001116,0.995046,-0.025880,0.073456,-0.061791,0.998206,0.000071,-0.008243,-0.059296,0.993770,-0.005801,0.110395,-0.014150,0.935740,0.340786,0.075894,-0.049961,0.859107,0.359071,0.319395,-0.176041,0.869681,0.358186,0.107393,-0.322217,0.976497,-0.214794,-0.002237,0.017668,0.876816,-0.257484,0.218553,0.342243,0.888934,-0.227305,-0.024223,0.396916
0.999606,0.006700,0.026113,0.007849,0.995329,0.049626,-0.082130,0.010556,0.991345,0.025039,0.068598,0.109101,0.994132,-0.004172,0.007626,0.107820,0.994176,-0.042240,-0.099126,0.001987,0.994875,-0.025851,0.075786,-0.061742,0.998214,-0.000609,-0.007980,-0.059196,0.992969,-0.006043,0.117558,-0.012526,0.935579,0.340874,0.077137,-0.050476,0.857647,0.359378,0.322523,-0.176828,0.869831,0.356905,0.110266,-0.322266,0.976275,-0.215488,-0.001673,0.021198,0.874512,-0.259111,0.220825,0.345438,0.887547,-0.226697,-0.021508,0.400508
0.999555,0.007380,0.027358,0.009329,0.995042,0.049647,-0.085345,0.011981,0.991357,0.024535,0.068314,0.109285,0.994113,-0.003752,0.007520,0.108022,0.993676,-0.042929,-0.103714,0.002924,0.994655,-0.025770,0.078641,-0.061742,0.998219,-0.001305,-0.007714,-0.059133,0.992068,-0.006271,0.125075,-0.010836,0.935501,0.340833,0.077927,-0.050970,0.856085,0.359769,0.325768,-0.177650,0.869979,0.355713,0.113476,-0.322070,0.976079,-0.215981,-0.001438,0.024907,0.872197,-0.260881,0.223129,0.348463,0.886123,-0.226321,-0.018438,0.404011
0.999498,0.008229,0.028499,0.011109,0.994651,0.049797,-0.089459,0.013691,0.991313,0.023921,0.068711,0.109571,0.994083,-0.003236,0.007485,0.108313,0.993023,-0.043756,-0.109425,0.003998,0.994338,-0.025593,0.082548,-0.061835,0.998220,-0.002041,-0.007441,-0.059139,0.991013,-0.006456,0.133305,-0.009012,0.935480,0.340670,0.078548,-0.051499,0.854293,0.360215,0.329442,-0.178597,0.870018,0.354599,0.117422,-0.321778,0.975920,-0.216199,-0.001224,0.028933,0.869815,-0.262648,0.225732,0.351402,0.884675,-0.226095,-0.014721,0.407449
0.999434,0.009162,0.029628,0.013071,0.994118,0.050141,-0.094725,0.015591,0.991195,0.023186,0.070080,0.109926,0.994048,-0.002619,0.007523,0.108656,0.992233,-0.044707,-0.115970,0.005116,0.993954,-0.025341,0.086915,-0.062121,0.998209,-0.002691,-0.007177,-0.059329,0.989783,-0.006571,0.142253,-0.007048,0.935518,0.340392,0.078927,-0.052049,0.852258,0.360747,0.333520,-0.179676,0.869872,0.353648,0.122166,-0.321452,0.975807,-0.216084,-0.001053,0.033276,0.867408,-0.264376,0.228605,0.354186,0.883238,-0.226077,-0.010354,0.410697
0.999361,0.010137,0.030750,0.015123,0.993487,0.050598,-0.100567,0.017568,0.991039,0.022419,0.071929,0.110299,0.994010,-0.001922,0.007592,0.109007,0.991343,-0.045698,-0.122930,0.006221,0.993525,-0.025008,0.091509,-0.062527,0.998191,-0.003260,-0.006921,-0.059639,0.988415,-0.006670,0.151547,-0.005014,0.935687,0.339924,0.078622,-0.052542,0.850126,0.361392,0.337617,-0.180823,0.869549,0.352965,0.127379,-0.321053,0.975732,-0.215680,-0.001283,0.037794,0.865106,-0.266227,0.231463,0.356567,0.881861,-0.226535,-0.005606,0.413488
0.999270,0.011045,0.032165,0.017383,0.992664,0.051184,-0.107736,0.019774,0.990801,0.021446,0.074802,0.110719,0.993964,-0.001399,0.007959,0.109409,0.990344,-0.046687,-0.130324,0.007449,0.993048,-0.024530,0.096343,-0.063024,0.998168,-0.003472,-0.006502,-0.060056,0.986726,-0.006653,0.162230,-0.002919,0.935890,0.339252,0.078557,-0.053349,0.847517,0.362032,0.342611,-0.182389,0.868858,0.352298,0.134010,-0.320957,0.975720,-0.214822,-0.000893,0.042678,0.862728,-0.267722,0.235206,0.358753,0.880620,-0.226969,0.000449,0.415924
0.999165,0.011905,0.033775,0.019645,0.991750,0.051836,-0.115164,0.021968,0.990553,0.020520,0.077743,0.111085,0.993923,-0.000842,0.008382,0.109759,0.989267,-0.047612,-0.137875,0.008621,0.992565,-0.023956,0.101040,-0.063493,0.998146,-0.003525,-0.006107,-0.060461,0.984846,-0.006638,0.173303,-0.000765,0.936281,0.338236,0.077766,-0.054106,0.844850,0.362691,0.347618,-0.183971,0.868007,0.351814,0.141133,-0.320737,0.975744,-0.213649,-0.000886,0.047726,0.860463,-0.269348,0.239038,0.360439,0.879483,-0.227905,0.007004,0.417756
0.999039,0.012668,0.035779,0.021908,0.990704,0.052587,-0.123110,0.024168,0.990291,0.019632,0.080831,0.111376,0.993887,-0.000274,0.008923,0.110037,0.988088,-0.048448,-0.145742,0.009737,0.992096,-0.023276,0.105472,-0.063873,0.998128,-0.003332,-0.005752,-0.060798,0.982682,-0.006591,0.185177,0.001498,0.936841,0.336803,0.076667,-0.054904,0.842014,0.363247,0.353023,-0.185578,0.867007,0.351328,0.149098,-0.320369,0.975806,-0.212097,-0.000912,0.053067,0.858169,-0.270978,0.243342,0.361804,0.878413,-0.229112,0.014433,0.419154
0.998886,0.013372,0.038408,0.023922,0.989564,0.053362,-0.131277,0.026101,0.990030,0.018735,0.083823,0.111643,0.993853,0.000127,0.009470,0.110299,0.986803,-0.049292,-0.153878,0.010530,0.991624,-0.022555,0.109689,-0.064360,0.998103,-0.003044,-0.005444,-0.061253,0.980194,-0.006480,0.197905,0.003461,0.937586,0.334848,0.075216,-0.056143,0.838969,0.363719,0.358737,-0.187475,0.865829,0.350747,0.157736,-0.320057,0.975916,-0.210208,-0.000890,0.058306,0.855894,-0.272604,0.248352,0.362566,0.877500,-0.230570,0.022935,0.419888
0.998713,0.014047,0.041348,0.025810,0.988339,0.054166,-0.139549,0.027884,0.989765,0.017865,0.086764,0.111884,0.993821,0.000476,0.010017,0.110540,0.985431,-0.050117,-0.162144,0.011127,0.991142,-0.021772,0.113799,-0.064917,0.998072,-0.002670,-0.005160,-0.061792,0.977443,-0.006354,0.211039,0.005276,0.938576,0.332295,0.073117,-0.057525,0.835952,0.364049,0.364471,-0.189245,0.864710,0.350083,0.166655,-0.319288,0.976059,-0.208025,-0.001370,0.063499,0.853595,-0.274523,0.253701,0.362835,0.876586,-0.232441,0.032138,0.420160
0.998498,0.014692,0.045171,0.027304,0.987005,0.055125,-0.148073,0.029270,0.989476,0.017019,0.089719,0.112239,0.993776,0.000660,0.010553,0.110897,0.983894,-0.050890,-0.170986,0.011222,0.990708,-0.021114,0.117511,-0.065131,0.998062,-0.002278,-0.004994,-0.061984,0.974349,-0.006311,0.224848,0.006973,0.939816,0.329007,0.070754,-0.059110,0.832923,0.364043,0.370515,-0.190868,0.863751,0.349086,0.176068,-0.317919,0.976218,-0.205589,-0.002140,0.068746,0.851065,-0.276773,0.259708,0.362819,0.875528,-0.234612,0.042385,0.420252
0.998255,0.015376,0.049362,0.028527,0.985607,0.056118,-0.156554,0.030347,0.989177,0.016185,0.092719,0.112564,0.993733,0.000884,0.011073,0.111224,0.982250,-0.051582,-0.180013,0.010959,0.990278,-0.020425,0.121095,-0.065327,0.998052,-0.001815,-0.004759,-0.062172,0.970995,-0.006307,0.238866,0.008428,0.941295,0.325063,0.067774,-0.060871,0.830013,0.363843,0.376513,-0.192184,0.863049,0.347907,0.185564,-0.315712,0.976418,-0.202842,-0.003659,0.073821,0.848400,-0.279473,0.266063,0.362386,0.874327,-0.237148,0.053371,0.420077
0.997967,0.016140,0.054290,0.029209,0.984161,0.057138,-0.164957,0.030834,0.988864,0.015301,0.095814,0.112844,0.993696,0.001122,0.011565,0.111507,0.980458,-0.052165,-0.189420,0.010045,0.989871,-0.019758,0.124421,-0.065458,0.998046,-0.001290,-0.004385,-0.062312,0.967309,-0.006332,0.253346,0.009400,0.942947,0.320478,0.064482,-0.063136,0.827051,0.363472,0.382686,-0.193462,0.862500,0.346462,0.195366,-0.312873,0.976686,-0.199715,-0.005597,0.078535,0.845541,-0.282453,0.273165,0.361471,0.873017,-0.239836,0.065527,0.419555
0.997622,0.016979,0.059912,0.029535,0.982626,0.058275,-0.173472,0.030929,0.988554,0.014446,0.098741,0.113152,0.993656,0.001511,0.011946,0.111816,0.978504,-0.052528,-0.199235,0.008672,0.989488,-0.019118,0.127636,-0.065252,0.998060,-0.000712,-0.003856,-0.062129,0.963350,-0.006497,0.267993,0.009757,0.944774,0.315236,0.060686,-0.065920,0.824105,0.362966,0.388828,-0.194730,0.862113,0.344788,0.205297,-0.309413,0.977022,-0.196260,-0.008137,0.082730,0.842506,-0.285821,0.280951,0.359940,0.871590,-0.242795,0.078833,0.418529
0.997226,0.017856,0.065879,0.029682,0.981008,0.059461,-0.182038,0.030811,0.988243,0.013593,0.101586,0.113448,0.993618,0.001964,0.012276,0.112114,0.976414,-0.052783,-0.209238,0.007036,0.989108,-0.018521,0.130798,-0.064923,0.998082,-0.000142,-0.003247,-0.061827,0.959137,-0.006728,0.282690,0.009811,0.946695,0.309561,0.056486,-0.068919,0.821128,0.362431,0.395080,-0.195715,0.861802,0.343082,0.215629,-0.305117,0.977444,-0.192260,-0.011356,0.086659,0.839205,-0.289480,0.289296,0.358112,0.869931,-0.245913,0.093240,0.417197
0.996765,0.018996,0.072284,0.029571,0.979250,0.060583,-0.191002,0.030285,0.987933,0.012637,0.104721,0.113408,0.993615,0.002549,0.012665,0.112083,0.974132,-0.052868,-0.219654,0.004938,0.988751,-0.018086,0.133844,-0.064260,0.998123,0.000479,-0.002577,-0.061182,0.954901,-0.007214,0.296695,0.009125,0.948774,0.303311,0.051092,-0.072251,0.818374,0.361974,0.400704,-0.196659,0.861529,0.341516,0.225761,-0.300279,0.977913,-0.188062,-0.015810,0.089828,0.835847,-0.293798,0.297818,0.355454,0.868119,-0.249792,0.108457,0.414983
0.996241,0.020150,0.078934,0.029443,0.977314,0.061795,-0.200390,0.029709,0.987578,0.011650,0.108200,0.113347,0.993613,0.003176,0.013148,0.112032,0.971646,-0.052983,-0.230412,0.002679,0.988365,-0.017756,0.137003,-0.063632,0.998163,0.000942,-0.001944,-0.060554,0.950551,-0.007720,0.310362,0.008342,0.950872,0.296829,0.045116,-0.075493,0.815578,0.361662,0.406356,-0.197251,0.861014,0.340316,0.236627,-0.294700,0.978435,-0.183289,-0.021176,0.092856,0.832203,-0.298444,0.306521,0.352725,0.865893,-0.254127,0.124638,0.412449
0.995629,0.021333,0.086079,0.029286,0.975086,0.063204,-0.210633,0.029080,0.987128,0.010601,0.112371,0.113305,0.993605,0.003895,0.013818,0.112000,0.968849,-0.053150,-0.241880,0.000172,0.987935,-0.017592,0.140385,-0.062985,0.998204,0.001142,-0.001387,-0.059875,0.946191,-0.008272,0.323419,0.007363,0.952999,0.290073,0.038289,-0.078644,0.812795,0.361547,0.411800,-0.197657,0.860089,0.339647,0.248169,-0.288616,0.978965,-0.178111,-0.027620,0.095614,0.828370,-0.303538,0.315162,0.349774,0.863210,-0.259252,0.141640,0.409383
0.994926,0.022463,0.093647,0.029130,0.972586,0.064664,-0.221552,0.028439,0.986577,0.009381,0.117265,0.113252,0.993592,0.004401,0.014733,0.111975,0.965800,-0.053411,-0.253714,-0.002484,0.987399,-0.017445,0.144289,-0.062606,0.998230,0.001351,-0.000902,-0.059443,0.941783,-0.008660,0.336050,0.006397,0.955074,0.283226,0.030863,-0.081631,0.809839,0.361748,0.417293,-0.197902,0.858484,0.339711,0.260746,-0.282158,0.979500,-0.172355,-0.034905,0.098261,0.824347,-0.308834,0.323734,0.346799,0.859988,-0.265011,0.159468,0.405907
